Zone_ID,HID_No,Bay_Zone,Sub_Region,Full_Name,Territory,Type,IN_Count,OUT_Count,IN_Lanes,OUT_Lanes,Vehicle_Max,Vehicle_Precaution,Project,ZCU,HID_Type,HID_ID,Zone_ID2,Addr_No,Station_No
17261,HID-OHT-17261,B1727,1,HID-B1727-1(17261),1,HID,3,3,12512→12513; 12523→12513; 9480→9481,12514→12516; 9484→12501; 9487→9488,0,1,M14 Project Ph-1,,HID3,4ANZ39-707,17261,9480,36255
17261,HID-OHT-17261,B1727,1,HID-B1727-1(17261),1,HID,3,3,12512→12513; 12523→12513; 9480→9481,12514→12516; 9484→12501; 9487→9488,0,1,M14 Project Ph-1,,HID3,4ANZ39-708,17261,9480,36256
17261,HID-OHT-17261,B1727,1,HID-B1727-1(17261),1,HID,3,3,12512→12513; 12523→12513; 9480→9481,12514→12516; 9484→12501; 9487→9488,0,1,M14 Project Ph-1,,HID3,4ANZ39-709,17261,9481,36257
17261,HID-OHT-17261,B1727,1,HID-B1727-1(17261),1,HID,3,3,12512→12513; 12523→12513; 9480→9481,12514→12516; 9484→12501; 9487→9488,0,1,M14 Project Ph-1,,HID3,4ANZ39-710,17261,9481,36258
17262,HID-OHT-17262,B1727,2,HID-B1727-2(17262),1,HID,3,3,12512→12513; 12523→12513; 9483→9484,12502→12503; 12514→12515; 9484→9485,0,1,M14 Project Ph-1,,HID3,,,,
17271,HID-OHT-17271,B1728,1,HID-B1728-1(17271),1,HID,2,3,9056→9057; 9374→9375,9060→9377; 9062→9063; 9375→9376,0,1,M14 Project Ph-1,,HID3,,,,
17272,HID-OHT-17272,B1728,2,HID-B1728-2(17272),1,HID,2,3,9059→9060; 9317→9372,9060→9061; 9375→9062; 9378→9379,0,1,M14 Project Ph-1,,HID3,,,,
17281,HID-OHT-17281,B1729,1,HID-B1729-1(17281),1,HID,4,2,12515→9487; 9061→9062; 9375→9062; 9486→9487,9066→9067; 9488→9489,0,1,M14 Project Ph-1,,HID3,4ANZ41-701,17281,9489,36261
17291,HID-OHT-17291,B1730,1,HID-B1730-1(17291),1,HID,3,3,9043→9044; 9389→9390; 9467→9044,9046→9393; 9048→9049; 9391→9392,0,1,M14 Project Ph-1,,HID3,,,,
17292,HID-OHT-17292,B1730,2,HID-B1730-2(17292),1,HID,3,3,8289→9389; 9045→9046; 9388→9389,9046→9047; 9391→9048; 9393→9394,0,1,M14 Project Ph-1,,HID3,,,,
17301,HID-OHT-17301,B1731,1,HID-B1731-1(17301),1,HID,2,2,9038→9039; 9466→9467,9044→9045; 9467→9468,0,1,M14 Project Ph-1,,HID3,4ANZ37-708,17301,9466,36244
17301,HID-OHT-17301,B1731,1,HID-B1731-1(17301),1,HID,2,2,9038→9039; 9466→9467,9044→9045; 9467→9468,0,1,M14 Project Ph-1,,HID3,4ANZ37-709,17301,9466,36245
17301,HID-OHT-17301,B1731,1,HID-B1731-1(17301),1,HID,2,2,9038→9039; 9466→9467,9044→9045; 9467→9468,0,1,M14 Project Ph-1,,HID3,4ANZ37-710,17301,9466,36246
17301,HID-OHT-17301,B1731,1,HID-B1731-1(17301),1,HID,2,2,9038→9039; 9466→9467,9044→9045; 9467→9468,0,1,M14 Project Ph-1,,HID3,4ANZ37-711,17301,9466,36247
17301,HID-OHT-17301,B1731,1,HID-B1731-1(17301),1,HID,2,2,9038→9039; 9466→9467,9044→9045; 9467→9468,0,1,M14 Project Ph-1,,HID3,4ANZ37-712,17301,9467,36248
17311,HID-OHT-17311,B1732,1,HID-B1732-1(17311),1,HID,2,2,8351→8352; 8690→8698,8352→8353; 8703→8704,0,1,M14 Project Ph-1,,HID3,,,,
17321,HID-OHT-17321,B1733,1,HID-B1733-1(17321),1,HID,2,2,8372→8373; 8714→8715,8374→8375; 8720→8721,0,1,M14 Project Ph-1,,HID3,4AFZSO-501,17321,8375,34569
17321,HID-OHT-17321,B1733,1,HID-B1733-1(17321),1,HID,2,2,8372→8373; 8714→8715,8374→8375; 8720→8721,0,1,M14 Project Ph-1,,HID3,4AFZSO-502,17321,8375,34570
17331,HID-OHT-17331,B1734,1,HID-B1734-1(17331),1,HID,2,2,8390→8391; 8729→8730,8391→8392; 8734→8735,0,1,M14 Project Ph-1,,HID3,4AFZSO-505,17331,8392,34573
17331,HID-OHT-17331,B1734,1,HID-B1734-1(17331),1,HID,2,2,8390→8391; 8729→8730,8391→8392; 8734→8735,0,1,M14 Project Ph-1,,HID3,4ANS2701A_IN04,17331,8390,6351
17331,HID-OHT-17331,B1734,1,HID-B1734-1(17331),1,HID,2,2,8390→8391; 8729→8730,8391→8392; 8734→8735,0,1,M14 Project Ph-1,,HID3,4ANS2701A_OUT01,17331,8391,6354
17331,HID-OHT-17331,B1734,1,HID-B1734-1(17331),1,HID,2,2,8390→8391; 8729→8730,8391→8392; 8734→8735,0,1,M14 Project Ph-1,,HID3,4ANS2701A_OUT02,17331,8390,6353
17331,HID-OHT-17331,B1734,1,HID-B1734-1(17331),1,HID,2,2,8390→8391; 8729→8730,8391→8392; 8734→8735,0,1,M14 Project Ph-1,,HID3,4ANS2701A_OUT03,17331,8390,6352
17341,HID-OHT-17341,B1735,1,HID-B1735-1(17341),1,HID,2,2,8423→8424; 8753→8754,8424→8425; 8759→8760,0,1,M14 Project Ph-1,,HID3,4AFZSO-517,17341,8425,34585
17341,HID-OHT-17341,B1735,1,HID-B1735-1(17341),1,HID,2,2,8423→8424; 8753→8754,8424→8425; 8759→8760,0,1,M14 Project Ph-1,,HID3,4AFZSO-518,17341,8425,34586
17351,HID-OHT-17351,B1736,1,HID-B1736-1(17351),1,HID,2,2,8442→8443; 8769→8770,8443→8444; 8775→8776,0,1,M14 Project Ph-1,,HID3,,,,
17361,HID-OHT-17361,B1737,1,HID-B1737-1(17361),1,HID,2,2,8462→8463; 8786→8787,8463→8464; 8792→8793,0,1,M14 Project Ph-1,,HID3,4AFZSO-301,17361,8462,34589
17361,HID-OHT-17361,B1737,1,HID-B1737-1(17361),1,HID,2,2,8462→8463; 8786→8787,8463→8464; 8792→8793,0,1,M14 Project Ph-1,,HID3,4AFZSO-302,17361,8462,34590
17361,HID-OHT-17361,B1737,1,HID-B1737-1(17361),1,HID,2,2,8462→8463; 8786→8787,8463→8464; 8792→8793,0,1,M14 Project Ph-1,,HID3,4AFZSO-303,17361,8462,34591
17361,HID-OHT-17361,B1737,1,HID-B1737-1(17361),1,HID,2,2,8462→8463; 8786→8787,8463→8464; 8792→8793,0,1,M14 Project Ph-1,,HID3,4AFZSO-304,17361,8462,34592
17371,HID-OHT-17371,B1738,1,HID-B1738-1(17371),1,HID,2,2,8479→8480; 8799→8800,8481→8482; 8805→8806,0,1,M14 Project Ph-1,,HID3,4AFZSO-309,17371,8482,34597
17371,HID-OHT-17371,B1738,1,HID-B1738-1(17371),1,HID,2,2,8479→8480; 8799→8800,8481→8482; 8805→8806,0,1,M14 Project Ph-1,,HID3,4AFZSO-310,17371,8482,34598
17381,HID-OHT-17381,B1739,1,HID-B1739-1(17381),1,HID,2,2,8498→8499; 8815→8816,8499→8500; 8821→8822,0,1,M14 Project Ph-1,,HID3,4AFZSO-317,17381,8498,34605
17381,HID-OHT-17381,B1739,1,HID-B1739-1(17381),1,HID,2,2,8498→8499; 8815→8816,8499→8500; 8821→8822,0,1,M14 Project Ph-1,,HID3,4AFZSO-318,17381,8498,34606
17381,HID-OHT-17381,B1739,1,HID-B1739-1(17381),1,HID,2,2,8498→8499; 8815→8816,8499→8500; 8821→8822,0,1,M14 Project Ph-1,,HID3,4AFZSO-319,17381,8498,34607
17381,HID-OHT-17381,B1739,1,HID-B1739-1(17381),1,HID,2,2,8498→8499; 8815→8816,8499→8500; 8821→8822,0,1,M14 Project Ph-1,,HID3,4AFZSO-320,17381,8498,34608
17381,HID-OHT-17381,B1739,1,HID-B1739-1(17381),1,HID,2,2,8498→8499; 8815→8816,8499→8500; 8821→8822,0,1,M14 Project Ph-1,,HID3,4AFZSO-321,17381,8500,34609
17381,HID-OHT-17381,B1739,1,HID-B1739-1(17381),1,HID,2,2,8498→8499; 8815→8816,8499→8500; 8821→8822,0,1,M14 Project Ph-1,,HID3,4AFZSO-322,17381,8500,34610
17381,HID-OHT-17381,B1739,1,HID-B1739-1(17381),1,HID,2,2,8498→8499; 8815→8816,8499→8500; 8821→8822,0,1,M14 Project Ph-1,,HID3,4AFZSO-323,17381,8500,34611
17391,HID-OHT-17391,B1740,1,HID-B1740-1(17391),1,HID,2,2,8516→8517; 8831→8832,8517→8518; 8837→8838,0,1,M14 Project Ph-1,,HID3,4AFZSO-325,17391,8516,34613
17391,HID-OHT-17391,B1740,1,HID-B1740-1(17391),1,HID,2,2,8516→8517; 8831→8832,8517→8518; 8837→8838,0,1,M14 Project Ph-1,,HID3,4AFZSO-326,17391,8516,34614
17391,HID-OHT-17391,B1740,1,HID-B1740-1(17391),1,HID,2,2,8516→8517; 8831→8832,8517→8518; 8837→8838,0,1,M14 Project Ph-1,,HID3,4AFZSO-327,17391,8516,34615
17391,HID-OHT-17391,B1740,1,HID-B1740-1(17391),1,HID,2,2,8516→8517; 8831→8832,8517→8518; 8837→8838,0,1,M14 Project Ph-1,,HID3,4AFZSO-328,17391,8517,34616
17391,HID-OHT-17391,B1740,1,HID-B1740-1(17391),1,HID,2,2,8516→8517; 8831→8832,8517→8518; 8837→8838,0,1,M14 Project Ph-1,,HID3,4AFZSO-329,17391,8518,34617
17391,HID-OHT-17391,B1740,1,HID-B1740-1(17391),1,HID,2,2,8516→8517; 8831→8832,8517→8518; 8837→8838,0,1,M14 Project Ph-1,,HID3,4AFZSO-330,17391,8518,34618
17391,HID-OHT-17391,B1740,1,HID-B1740-1(17391),1,HID,2,2,8516→8517; 8831→8832,8517→8518; 8837→8838,0,1,M14 Project Ph-1,,HID3,4AFZSO-331,17391,8518,34619
17391,HID-OHT-17391,B1740,1,HID-B1740-1(17391),1,HID,2,2,8516→8517; 8831→8832,8517→8518; 8837→8838,0,1,M14 Project Ph-1,,HID3,4DSR1301_NTB1,17391,8516,5695
17391,HID-OHT-17391,B1740,1,HID-B1740-1(17391),1,HID,2,2,8516→8517; 8831→8832,8517→8518; 8837→8838,0,1,M14 Project Ph-1,,HID3,4DSR1301_NTB2,17391,8516,5694
17391,HID-OHT-17391,B1740,1,HID-B1740-1(17391),1,HID,2,2,8516→8517; 8831→8832,8517→8518; 8837→8838,0,1,M14 Project Ph-1,,HID3,4DSR1301_NTB3,17391,8516,5693
17401,HID-OHT-17401,B1741,1,HID-B1741-1(17401),1,HID,1,1,12526→12527,12531→12532,0,1,M14 Project Ph-1,,HID3,4ALFD501_AI35,17401,12531,14017
17401,HID-OHT-17401,B1741,1,HID-B1741-1(17401),1,HID,1,1,12526→12527,12531→12532,0,1,M14 Project Ph-1,,HID3,4ALFD501_AO31,17401,12532,14019
17401,HID-OHT-17401,B1741,1,HID-B1741-1(17401),1,HID,1,1,12526→12527,12531→12532,0,1,M14 Project Ph-1,,HID3,4ALFD501_AO33,17401,12531,14018
17411,HID-OHT-17411,B1742,1,HID-B1742-1(17411),1,HID,2,2,9049→9050; 9470→9471,9050→9051; 9475→9476,0,1,M14 Project Ph-1,,HID3,,,,
17421,HID-OHT-17421,B1743,1,HID-B1743-1(17421),1,HID,1,1,12503→12518,12521→12522,0,1,M14 Project Ph-1,,HID3,,,,
17431,HID-OHT-17431,B1744,1,HID-B1744-1(17431),1,HID,2,1,12508→12509; 12521→12522,12513→12514,0,1,M14 Project Ph-1,,HID3,,,,
17441,HID-OHT-17441,B1745,1,HID-B1745-1(17441),1,HID,2,2,9114→9115; 9532→9533,9115→9116; 9537→9538,0,1,M14 Project Ph-1,,HID3,4ANZ47-709,17441,9538,36343
17441,HID-OHT-17441,B1745,1,HID-B1745-1(17441),1,HID,2,2,9114→9115; 9532→9533,9115→9116; 9537→9538,0,1,M14 Project Ph-1,,HID3,4ANZ47-710,17441,9538,36344
17451,HID-OHT-17451,B1746,1,HID-B1746-1(17451),1,HID,3,1,8342→9005; 9004→9005; 9429→9430,9008→9009,0,1,M14 Project Ph-1,,HID3,,,,
17461,HID-OHT-17461,B1747,1,HID-B1747-1(17461),1,HID,2,2,9008→9009; 9439→9440,9014→9015; 9440→9441,0,1,M14 Project Ph-1,,HID3,,,,
17471,HID-OHT-17471,B1748,1,HID-B1748-1(17471),1,HID,3,3,9013→9014; 9419→9420; 9440→9014,9016→9423; 9019→9020; 9421→9422,0,1,M14 Project Ph-1,,HID3,,,,
17472,HID-OHT-17472,B1748,2,HID-B1748-2(17472),1,HID,3,3,8325→9419; 9015→9016; 9418→9419,9016→9017; 9421→9018; 9423→9424,0,1,M14 Project Ph-1,,HID3,4AFZNO-275,17472,8325,36536
17481,HID-OHT-17481,B1749,1,HID-B1749-1(17481),1,HID,2,2,9018→9019; 9442→9443,9020→9021; 9447→9448,0,1,M14 Project Ph-1,,HID3,,,,
17491,HID-OHT-17491,B1750,1,HID-B1750-1(17491),1,HID,2,2,9022→9023; 9451→9452,9028→9029; 9452→9453,0,1,M14 Project Ph-1,,HID3,,,,
17501,HID-OHT-17501,B1751,1,HID-B1751-1(17501),1,HID,2,3,12534→12535; 9452→9453,12535→12525; 9455→12524; 9457→9458,0,1,M14 Project Ph-1,,HID3,,,,
17502,HID-OHT-17502,B1751,2,HID-B1751-2(17502),1,HID,2,3,12534→12535; 9453→9454,12526→12527; 12535→12536; 9455→9456,0,1,M14 Project Ph-1,,HID3,,,,
17511,HID-OHT-17511,B1752,1,HID-B1752-1(17511),1,HID,3,3,9027→9028; 9404→9405; 9452→9028,9031→9408; 9033→9034; 9406→9407,0,1,M14 Project Ph-1,,HID3,,,,
17512,HID-OHT-17512,B1752,2,HID-B1752-2(17512),1,HID,3,3,8307→9404; 9030→9031; 9403→9404,9031→9032; 9406→9033; 9408→9409,0,1,M14 Project Ph-1,,HID3,4AFZNO-267,17512,8307,36528
17521,HID-OHT-17521,B1753,1,HID-B1753-1(17521),1,HID,2,2,9033→9034; 9456→9457,9035→9036; 9461→9462,0,1,M14 Project Ph-1,,HID3,,,,
17531,HID-OHT-17531,B1754,1,HID-B1754-1(17531),1,HID,1,1,8081→8082,9433→9434,0,1,M14 Project Ph-1,,HID3,4ANZ33-711,17531,8081,36225
17531,HID-OHT-17531,B1754,1,HID-B1754-1(17531),1,HID,1,1,8081→8082,9433→9434,0,1,M14 Project Ph-1,,HID3,4ANZ33-712,17531,8081,36226
17541,HID-OHT-17541,B1755,1,HID-B1755-1(17541),1,HID,2,2,7660→7661; 8844→8845,7661→7662; 8849→8850,0,1,M14 Project Ph-1,,HID3,4AFZSO-401,17541,7662,37311
17541,HID-OHT-17541,B1755,1,HID-B1755-1(17541),1,HID,2,2,7660→7661; 8844→8845,7661→7662; 8849→8850,0,1,M14 Project Ph-1,,HID3,4AFZSO-402,17541,7662,37312
17541,HID-OHT-17541,B1755,1,HID-B1755-1(17541),1,HID,2,2,7660→7661; 8844→8845,7661→7662; 8849→8850,0,1,M14 Project Ph-1,,HID3,4AFZSO-403,17541,7662,37313
17541,HID-OHT-17541,B1755,1,HID-B1755-1(17541),1,HID,2,2,7660→7661; 8844→8845,7661→7662; 8849→8850,0,1,M14 Project Ph-1,,HID3,4AFZSO-404,17541,7662,37314
17551,HID-OHT-17551,B1756,1,HID-B1756-1(17551),1,HID,1,1,9216→9217,9221→9222,0,1,M14 Project Ph-1,,HID3,4AFZNO-693,17551,9216,37245
17551,HID-OHT-17551,B1756,1,HID-B1756-1(17551),1,HID,1,1,9216→9217,9221→9222,0,1,M14 Project Ph-1,,HID3,4AFZNO-694,17551,9216,37246
17561,HID-OHT-17561,B1757,1,HID-B1757-1(17561),1,HID,1,1,779→5602,5605→5606,0,1,M14 Project Ph-1,,HID3,,,,
17562,HID-OHT-17562,B1757,2,HID-B1757-2(17562),1,HID,1,1,5602→5603,5605→5606,0,1,M14 Project Ph-1,,HID3,,,,
17571,HID-OHT-17571,B1758,1,HID-B1758-1(17571),1,HID,2,1,12584→12585; 12587→12588,12591→12592,0,1,M14 Project Ph-1,,HID3,4ALFB501_AI35,17571,12588,14026
17571,HID-OHT-17571,B1758,1,HID-B1758-1(17571),1,HID,2,1,12584→12585; 12587→12588,12591→12592,0,1,M14 Project Ph-1,,HID3,4ALFB501_AO33,17571,12588,14027
17581,HID-OHT-17581,B1759,1,HID-B1759-1(17581),1,HID,2,1,12574→12575; 12577→12578,12581→12582,0,1,M14 Project Ph-1,,HID3,4ALFE701_AI35,17581,12578,14023
17581,HID-OHT-17581,B1759,1,HID-B1759-1(17581),1,HID,2,1,12574→12575; 12577→12578,12581→12582,0,1,M14 Project Ph-1,,HID3,4ALFE701_AO31,17581,12578,14025
17581,HID-OHT-17581,B1759,1,HID-B1759-1(17581),1,HID,2,1,12574→12575; 12577→12578,12581→12582,0,1,M14 Project Ph-1,,HID3,4ALFE701_AO33,17581,12578,14024
17591,HID-OHT-17591,B1760,1,HID-B1760-1(17591),1,HID,2,3,12563→12643; 13143→13144,12646→13146; 12649→12650; 13144→13147,0,1,M14 Project Ph-1,,HID3,,,,
17592,HID-OHT-17592,B1760,2,HID-B1760-2(17592),1,HID,2,3,12645→12646; 13143→13144,12646→12647; 13144→13145; 13147→13148,0,1,M14 Project Ph-1,,HID3,4AFZ67-888,17592,13148,38106
17592,HID-OHT-17592,B1760,2,HID-B1760-2(17592),1,HID,2,3,12645→12646; 13143→13144,12646→12647; 13144→13145; 13147→13148,0,1,M14 Project Ph-1,,HID3,4AFZ67-889,17592,13148,38105
17592,HID-OHT-17592,B1760,2,HID-B1760-2(17592),1,HID,2,3,12645→12646; 13143→13144,12646→12647; 13144→13145; 13147→13148,0,1,M14 Project Ph-1,,HID3,4AFZ67-890,17592,13148,38104
17592,HID-OHT-17592,B1760,2,HID-B1760-2(17592),1,HID,2,3,12645→12646; 13143→13144,12646→12647; 13144→13145; 13147→13148,0,1,M14 Project Ph-1,,HID3,4AFZ67-891,17592,13148,38103
17592,HID-OHT-17592,B1760,2,HID-B1760-2(17592),1,HID,2,3,12645→12646; 13143→13144,12646→12647; 13144→13145; 13147→13148,0,1,M14 Project Ph-1,,HID3,4AFZ67-892,17592,13148,38102
17592,HID-OHT-17592,B1760,2,HID-B1760-2(17592),1,HID,2,3,12645→12646; 13143→13144,12646→12647; 13144→13145; 13147→13148,0,1,M14 Project Ph-1,,HID3,4AFZ67-893,17592,13148,38101
17601,HID-OHT-17601,B1761,1,HID-B1761-1(17601),1,HID,2,3,12761→12652; 13186→13187,12654→13169; 12656→12657; 13187→13170,0,1,M14 Project Ph-1,,HID3,,,,
17602,HID-OHT-17602,B1761,2,HID-B1761-2(17602),1,HID,2,3,12653→12654; 13186→13187,12654→12655; 13170→13171; 13187→13188,0,1,M14 Project Ph-1,,HID3,,,,
17611,HID-OHT-17611,B1762,1,HID-B1762-1(17611),1,HID,3,1,12647→12648; 12662→12663; 13145→12648,12651→12764,0,1,M14 Project Ph-1,,HID3,,,,
17621,HID-OHT-17621,B1763,1,HID-B1763-1(17621),1,HID,3,2,12649→12650; 12663→12650; 12757→12758,12761→12652; 12765→12766,0,1,M14 Project Ph-1,,HID3,4CWS6709_4,17621,12758,14122
17622,HID-OHT-17622,B1763,2,HID-B1763-2(17622),1,HID,1,2,12760→12761,12653→12654; 12761→12762,0,1,M14 Project Ph-1,,HID3,4CWS6708_2,17622,12762,14128
17622,HID-OHT-17622,B1763,2,HID-B1763-2(17622),1,HID,1,2,12760→12761,12653→12654; 12761→12762,0,1,M14 Project Ph-1,,HID3,4CWS6708_3,17622,12762,14127
17631,HID-OHT-17631,B1764,1,HID-B1764-1(17631),1,HID,1,2,13177→13178,13178→13189; 13179→13180,0,1,M14 Project Ph-1,,HID3,,,,
17632,HID-OHT-17632,B1764,2,HID-B1764-2(17632),1,HID,1,2,13177→13178,13178→13179; 13189→13190,0,1,M14 Project Ph-1,,HID3,,,,
17641,HID-OHT-17641,B1765,1,HID-B1765-1(17641),1,HID,2,3,12745→12746; 13178→13189,12746→12748; 13191→12750; 13194→13195,0,1,M14 Project Ph-1,,HID3,,,,
17642,HID-OHT-17642,B1765,2,HID-B1765-2(17642),1,HID,1,2,12745→12746,12746→12747; 12749→12751,0,1,M14 Project Ph-1,,HID3,,,,
17651,HID-OHT-17651,B1766,1,HID-B1766-1(17651),1,HID,2,2,12746→12748; 13190→13191,12751→12752; 13191→13192,0,1,M14 Project Ph-1,,HID3,4AFZ67-002,17651,12748,14867
17661,HID-OHT-17661,B1767,1,HID-B1767-1(17661),1,HID,3,2,12749→12751; 12750→12751; 12934→12935,12755→12756; 12936→12937,0,1,M14 Project Ph-1,,HID3,,,,
17671,HID-OHT-17671,B1768,1,HID-B1768-1(17671),1,HID,2,2,12742→12743; 12926→12927,12743→12744; 12931→12932,0,1,M14 Project Ph-1,,HID3,4AFZ67-965,17671,12926,38714
17671,HID-OHT-17671,B1768,1,HID-B1768-1(17671),1,HID,2,2,12742→12743; 12926→12927,12743→12744; 12931→12932,0,1,M14 Project Ph-1,,HID3,4AFZ67-966,17671,12926,38715
17671,HID-OHT-17671,B1768,1,HID-B1768-1(17671),1,HID,2,2,12742→12743; 12926→12927,12743→12744; 12931→12932,0,1,M14 Project Ph-1,,HID3,4AFZ67-967,17671,12927,38716
17671,HID-OHT-17671,B1768,1,HID-B1768-1(17671),1,HID,2,2,12742→12743; 12926→12927,12743→12744; 12931→12932,0,1,M14 Project Ph-1,,HID3,4AFZ67-968,17671,12927,38717
17671,HID-OHT-17671,B1768,1,HID-B1768-1(17671),1,HID,2,2,12742→12743; 12926→12927,12743→12744; 12931→12932,0,1,M14 Project Ph-1,,HID3,4AFZ67-971,17671,12931,38720
17671,HID-OHT-17671,B1768,1,HID-B1768-1(17671),1,HID,2,2,12742→12743; 12926→12927,12743→12744; 12931→12932,0,1,M14 Project Ph-1,,HID3,4AFZ67-972,17671,12932,38721
17671,HID-OHT-17671,B1768,1,HID-B1768-1(17671),1,HID,2,2,12742→12743; 12926→12927,12743→12744; 12931→12932,0,1,M14 Project Ph-1,,HID3,4AFZ67-973,17671,12932,38722
17671,HID-OHT-17671,B1768,1,HID-B1768-1(17671),1,HID,2,2,12742→12743; 12926→12927,12743→12744; 12931→12932,0,1,M14 Project Ph-1,,HID3,4AFZ67-974,17671,12932,38723
17671,HID-OHT-17671,B1768,1,HID-B1768-1(17671),1,HID,2,2,12742→12743; 12926→12927,12743→12744; 12931→12932,0,1,M14 Project Ph-1,,HID3,4CWS6712_1,17671,12742,14464
17671,HID-OHT-17671,B1768,1,HID-B1768-1(17671),1,HID,2,2,12742→12743; 12926→12927,12743→12744; 12931→12932,0,1,M14 Project Ph-1,,HID3,4CWS6712_2,17671,12742,14463
17671,HID-OHT-17671,B1768,1,HID-B1768-1(17671),1,HID,2,2,12742→12743; 12926→12927,12743→12744; 12931→12932,0,1,M14 Project Ph-1,,HID3,4CWS6712_3,17671,12742,14462
17681,HID-OHT-17681,B1769,1,HID-B1769-1(17681),1,HID,2,3,12604→12605; 13057→13058,12608→13026; 12611→12612; 13058→13060,0,1,M14 Project Ph-1,,HID3,,,,
17682,HID-OHT-17682,B1769,2,HID-B1769-2(17682),1,HID,1,2,13057→13058,13058→13059; 13061→13027,0,1,M14 Project Ph-1,,HID3,,,,
17691,HID-OHT-17691,B1770,1,HID-B1770-1(17691),1,HID,2,2,12607→12608; 13058→13060,12608→12609; 13027→13028,0,1,M14 Project Ph-1,,HID3,4AFZ67-848,17691,13028,38218
17691,HID-OHT-17691,B1770,1,HID-B1770-1(17691),1,HID,2,2,12607→12608; 13058→13060,12608→12609; 13027→13028,0,1,M14 Project Ph-1,,HID3,4AFZ67-849,17691,13028,38217
17691,HID-OHT-17691,B1770,1,HID-B1770-1(17691),1,HID,2,2,12607→12608; 13058→13060,12608→12609; 13027→13028,0,1,M14 Project Ph-1,,HID3,4AFZ67-850,17691,13028,38216
17691,HID-OHT-17691,B1770,1,HID-B1770-1(17691),1,HID,2,2,12607→12608; 13058→13060,12608→12609; 13027→13028,0,1,M14 Project Ph-1,,HID3,4AFZ67-851,17691,13028,38215
17691,HID-OHT-17691,B1770,1,HID-B1770-1(17691),1,HID,2,2,12607→12608; 13058→13060,12608→12609; 13027→13028,0,1,M14 Project Ph-1,,HID3,4AFZ67-852,17691,13028,38214
17691,HID-OHT-17691,B1770,1,HID-B1770-1(17691),1,HID,2,2,12607→12608; 13058→13060,12608→12609; 13027→13028,0,1,M14 Project Ph-1,,HID3,4ANZ67-150,17691,13028,35207
17691,HID-OHT-17691,B1770,1,HID-B1770-1(17691),1,HID,2,2,12607→12608; 13058→13060,12608→12609; 13027→13028,0,1,M14 Project Ph-1,,HID3,4ANZ67-151,17691,13028,35206
17691,HID-OHT-17691,B1770,1,HID-B1770-1(17691),1,HID,2,2,12607→12608; 13058→13060,12608→12609; 13027→13028,0,1,M14 Project Ph-1,,HID3,4ANZ67-152,17691,13028,35205
17691,HID-OHT-17691,B1770,1,HID-B1770-1(17691),1,HID,2,2,12607→12608; 13058→13060,12608→12609; 13027→13028,0,1,M14 Project Ph-1,,HID3,4ANZ67-153,17691,13028,35204
17701,HID-OHT-17701,B1771,1,HID-B1771-1(17701),1,HID,2,1,13041→13042; 13305→13306,13044→13045,0,1,M14 Project Ph-1,,HID3,,,,
17711,HID-OHT-17711,B1772,1,HID-B1772-1(17711),1,HID,2,3,12837→12838; 13298→13299,12838→12840; 13301→12664; 13304→13305,0,1,M14 Project Ph-1,,HID3,,,,
17712,HID-OHT-17712,B1772,2,HID-B1772-2(17712),1,HID,1,2,12837→12838,12838→12839; 12841→12665,0,1,M14 Project Ph-1,,HID3,4CWS6701_1,17712,12837,14260
17712,HID-OHT-17712,B1772,2,HID-B1772-2(17712),1,HID,1,2,12837→12838,12838→12839; 12841→12665,0,1,M14 Project Ph-1,,HID3,4CWS6701_2,17712,12837,14259
17712,HID-OHT-17712,B1772,2,HID-B1772-2(17712),1,HID,1,2,12837→12838,12838→12839; 12841→12665,0,1,M14 Project Ph-1,,HID3,4CWS6701_3,17712,12837,14258
17721,HID-OHT-17721,B1773,1,HID-B1773-1(17721),1,HID,2,2,12838→12840; 13300→13301,12665→12666; 13301→13302,0,1,M14 Project Ph-1,,HID3,4AFZ67-001,17721,12840,14866
17731,HID-OHT-17731,B1774,1,HID-B1774-1(17731),1,HID,2,2,12825→12826; 13014→13015,12830→12831; 13016→13017,0,1,M14 Project Ph-1,,HID3,4AFZ67-093,17731,13017,38356
17731,HID-OHT-17731,B1774,1,HID-B1774-1(17731),1,HID,2,2,12825→12826; 13014→13015,12830→12831; 13016→13017,0,1,M14 Project Ph-1,,HID3,4AFZ67-094,17731,13017,38357
17731,HID-OHT-17731,B1774,1,HID-B1774-1(17731),1,HID,2,2,12825→12826; 13014→13015,12830→12831; 13016→13017,0,1,M14 Project Ph-1,,HID3,4AFZ67-095,17731,13017,38358
17731,HID-OHT-17731,B1774,1,HID-B1774-1(17731),1,HID,2,2,12825→12826; 13014→13015,12830→12831; 13016→13017,0,1,M14 Project Ph-1,,HID3,4AFZ67-096,17731,13017,38359
17731,HID-OHT-17731,B1774,1,HID-B1774-1(17731),1,HID,2,2,12825→12826; 13014→13015,12830→12831; 13016→13017,0,1,M14 Project Ph-1,,HID3,4CWS6703_4,17731,12831,14247
17731,HID-OHT-17731,B1774,1,HID-B1774-1(17731),1,HID,2,2,12825→12826; 13014→13015,12830→12831; 13016→13017,0,1,M14 Project Ph-1,,HID3,4CWS6704_1,17731,12830,14245
17741,HID-OHT-17741,B1775,1,HID-B1775-1(17741),1,HID,2,2,12834→12835; 13018→13019,12835→12836; 13023→13024,0,1,M14 Project Ph-1,,HID3,4AFZ67-097,17741,13018,38360
