CRT_TM,M16HUB.QUE.ALL.CURRENTQCNT,M16HUB.QUE.ALL.CURRENTQCOMPLETED,M16HUB.QUE.OHT.CURRENTOHTQCNT,M16HUB.QUE.OHT.OHTUTIL,M16HUB.QUE.LOAD.AVGLOADTIME,M16HUB.QUE.ALL.TRANSPORT4MINOVERCNT,M16HUB.QUE.ALL.TRANSPORT4MINOVERRATIO,M16HUB.QUE.ALL.TRANSPORT4MINOVERTIMEAVG,M16HUB.QUE.TIME.AVGTOTALTIME,M16HUB.QUE.TIME.AVGTOTALTIME1MIN,M16HUB.OHT.ALERT.OHTMCPALARMCNT,M16HUB.QUE.M14TOM16.MESCURRENTQCNT,M16HUB.QUE.M16TOM14.MESCURRENTQCNT,M16HUB.QUE.M16TOM14A.MESCURRENTQCNT,M16HUB.QUE.M16TOM14B.MESCURRENTQCNT,M16HUB.QUE.ALL.FABTRANSJOBCNT,M16HUB.QUE.M14ATOM16.MESCURRENTQCNT,M16HUB.QUE.M14BTOM16.MESCURRENTQCNT,M16HUB.LFT.6ABL6011.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6012.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6021.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6022.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6031.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6032.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0111.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0112.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0121.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0122.TOTAL_CURRENTQCNT,M16HUB.QUE.ALL.M16HUBTOM14MANUAL_CURRENTQCNT,M16HUB.STRATE.STK.STORAGERATIO,M16HUB.STRATE.ALL.FABSTORAGERATIO
2026-05-06 02:42:00,1040,604,253,85.37,,0,0,0,4.461,5.485,0,152,742,434,308,1239,,,27,26,24,28,17,26,23,25,24,22,58,0,0
2026-05-06 02:43:00,1071,591,257,87.11,,0,0,0,4.588,5.708,0,149,731,434,297,1232,,,26,27,20,29,20,25,20,26,25,21,61,0,0
2026-05-06 02:44:00,1056,598,249,83.97,,0,0,0,4.55,7.647,0,154,724,431,293,1223,,,26,30,22,30,22,27,24,25,26,26,62,0,0
2026-05-06 02:45:00,1050,595,257,85.02,,0,0,0,4.59,4.723,0,148,712,426,286,1220,,,29,28,22,32,21,23,24,25,25,26,65,0,0
2026-05-06 02:46:00,1051,586,255,84.32,,0,0,0,4.544,7.09,0,142,696,419,277,1217,,,29,31,24,30,15,25,31,23,24,27,66,0,0
2026-05-06 02:47:00,1063,577,261,87.46,,0,0,0,4.67,5.783,0,145,722,433,289,1243,,,29,30,22,28,16,26,27,27,23,29,67,0,0
2026-05-06 02:48:00,1057,581,262,86.76,,0,0,0,4.668,6.478,0,146,728,432,296,1255,,,26,30,22,26,17,24,26,29,23,29,66,0,.59
2026-05-06 02:49:00,1065,569,263,87.46,,0,0,0,4.709,5.477,0,144,710,421,289,1244,,,26,29,22,28,18,25,24,30,28,27,67,0,1.78
2026-05-06 02:50:00,1038,597,262,87.46,,0,0,0,4.487,4.49,0,139,682,405,277,1228,,,30,26,20,28,16,26,24,28,26,30,64,0,.59
2026-05-06 02:51:00,1061,576,257,87.11,,0,0,0,4.574,5.314,0,151,733,446,287,1256,,,28,29,24,28,13,25,29,28,22,29,63,0,0
2026-05-06 02:52:00,1051,586,254,86.06,,0,0,0,4.57,6.152,0,152,717,431,286,1247,,,28,31,21,26,13,26,27,25,23,28,63,0,.59
2026-05-06 02:53:00,1056,592,267,88.85,,0,0,0,4.675,5.259,0,156,728,435,293,1271,,,29,27,23,23,17,29,22,26,21,27,66,0,0
2026-05-06 02:54:00,1053,584,257,86.76,,0,0,0,4.604,6.988,0,151,717,422,295,1266,,,27,28,22,28,18,27,26,31,20,27,67,0,.59
2026-05-06 02:55:00,1055,587,267,88.85,,0,0,0,4.752,5.72,0,140,715,421,294,1258,,,27,30,20,28,18,30,29,26,22,25,66,0,0
2026-05-06 02:56:00,1058,589,259,87.46,,0,0,0,4.417,5.001,0,150,700,409,291,1256,,,31,28,23,28,16,28,27,25,23,24,66,0,0
2026-05-06 02:57:00,1081,585,248,83.97,,0,0,0,4.43,4.934,0,141,722,418,304,1274,,,31,33,22,34,14,28,27,23,24,27,66,0,0
2026-05-06 02:58:00,1083,580,252,84.67,,0,0,0,4.555,7.454,0,132,707,409,298,1261,,,27,34,26,32,16,28,26,24,26,21,63,0,0
2026-05-06 02:59:00,1076,590,245,80.84,,0,0,0,4.663,5.526,0,131,716,411,305,1261,,,26,34,26,32,23,29,23,22,26,24,58,0,.59
2026-05-06 03:00:00,1074,568,250,82.93,,0,0,0,4.426,5.395,0,124,700,407,293,1258,,,31,30,26,33,23,25,24,22,26,24,57,0,.59
2026-05-06 03:01:00,1097,576,247,83.97,,0,0,0,4.483,4.888,0,132,720,427,293,1255,,,25,32,26,32,18,26,26,20,23,24,65,0,.59
2026-05-06 03:02:00,1071,587,238,80.49,,0,0,0,4.452,5.556,0,140,715,420,295,1263,,,28,33,24,27,20,27,22,18,22,23,64,0,1.18
2026-05-06 03:03:00,1063,591,236,79.09,,0,0,0,4.558,5.302,0,144,718,429,289,1263,,,24,30,24,25,17,28,23,20,22,25,64,0,1.18
2026-05-06 03:04:00,1051,592,234,77.7,,0,0,0,4.622,6.937,0,143,700,419,281,1251,,,26,32,25,29,19,26,24,27,19,27,65,0,.59
2026-05-06 03:05:00,1057,588,232,78.75,,0,0,0,4.706,5.092,0,133,711,419,292,1235,,,28,34,29,30,16,23,22,22,22,27,67,0,0
2026-05-06 03:06:00,1048,585,240,80.14,,0,0,0,4.465,4.071,0,143,704,419,285,1263,,,28,31,29,27,15,27,21,24,20,29,67,0,0
2026-05-06 03:07:00,1064,593,240,79.44,,0,0,0,4.545,5.257,0,137,735,440,295,1248,,,26,30,26,28,16,24,23,22,15,28,71,0,0
2026-05-06 03:08:00,1053,598,237,80.14,,0,0,0,4.424,4.132,0,145,721,435,286,1248,,,23,29,26,30,18,23,22,24,17,24,72,0,0
2026-05-06 03:09:00,1076,591,243,81.53,,0,0,0,4.501,5.357,0,131,738,441,297,1267,,,24,28,25,26,21,25,23,24,18,22,72,0,0
2026-05-06 03:10:00,1061,604,239,81.18,,0,0,0,4.472,4.435,0,134,726,429,297,1270,,,25,25,29,26,16,25,20,24,19,21,70,0,0
2026-05-06 03:11:00,1084,591,243,80.49,,0,0,0,4.554,5.01,0,142,751,444,307,1275,,,26,28,26,25,12,25,19,26,21,22,68,0,0
2026-05-06 03:12:00,1072,584,255,85.07,,0,0,0,4.463,3.897,0,138,746,441,305,1287,,,25,29,21,27,15,26,16,24,23,21,68,0,0
2026-05-06 03:13:00,1068,582,244,81.94,,0,0,0,4.531,5.208,0,139,756,440,316,1281,,,23,30,21,29,13,28,17,23,20,21,66,0,0
2026-05-06 03:14:00,1071,584,244,82.64,,0,0,0,4.417,5.799,0,131,772,440,332,1271,,,24,30,26,29,15,23,20,22,21,21,64,0,0
2026-05-06 03:15:00,1074,585,242,81.25,,0,0,0,4.482,4.926,0,128,763,438,325,1265,,,27,30,26,28,18,23,19,20,21,19,61,0,0
2026-05-06 03:16:00,1063,588,234,78.82,,0,0,0,4.246,3.962,0,138,754,438,316,1260,,,26,31,26,30,17,28,17,20,23,22,59,0,0
2026-05-06 03:17:00,1076,578,232,78.47,,0,0,0,4.345,5.644,0,134,770,447,323,1274,,,28,31,21,29,16,26,16,20,21,22,58,0,0
2026-05-06 03:18:00,1081,582,227,76.39,,0,0,0,4.243,4.09,0,131,754,443,311,1274,,,28,31,21,35,17,24,18,20,22,23,59,0,0
2026-05-06 03:19:00,1100,578,238,79.51,,0,0,0,4.326,5.688,0,124,760,439,321,1254,,,26,30,26,32,22,27,17,16,22,20,55,0,0
2026-05-06 03:20:00,1090,577,242,81.6,,0,0,0,4.233,4.986,0,136,773,448,325,1283,,,25,26,24,35,21,26,19,19,20,21,57,0,0
2026-05-06 03:21:00,1103,584,242,80.9,,0,0,0,4.317,5.24,0,131,765,443,322,1267,,,21,31,25,31,21,23,16,22,21,22,58,0,0
2026-05-06 03:22:00,1085,583,248,81.6,,0,0,0,4.219,5.18,0,127,760,446,314,1279,,,28,35,24,26,18,26,16,22,18,19,58,0,0
2026-05-06 03:23:00,1099,586,249,82.64,,0,0,0,4.301,5.573,0,115,780,454,326,1276,,,29,32,23,30,14,27,15,18,15,22,60,0,0
2026-05-06 03:24:00,1096,583,244,82.99,,0,0,0,4.173,4.915,0,118,764,443,321,1278,,,28,32,23,32,18,27,15,19,17,21,59,0,0
2026-05-06 03:25:00,1091,586,236,79.86,,0,0,0,4.302,6.047,0,112,780,445,335,1283,,,27,29,23,31,16,29,15,21,18,22,58,0,0
2026-05-06 03:26:00,1078,587,222,74.31,,0,0,0,4.134,5.015,0,129,769,437,332,1287,,,24,34,21,35,18,29,16,21,16,21,58,0,0
2026-05-06 03:27:00,1096,586,223,74.65,,0,0,0,4.29,6.303,0,122,799,452,347,1300,,,26,36,21,34,16,27,15,18,14,24,58,0,.59
2026-05-06 03:28:00,1071,584,212,71.18,,0,0,0,4.093,5.051,0,125,776,433,343,1276,,,29,35,20,33,14,28,14,21,16,25,55,0,1.18
2026-05-06 03:29:00,1061,602,210,70.83,,0,0,0,4.276,6.83,0,125,792,443,349,1292,,,29,33,20,31,17,25,15,17,20,22,56,0,0
2026-05-06 03:30:00,1049,585,212,71.88,,0,0,0,4.051,4.257,0,137,787,439,348,1304,,,27,32,19,28,14,22,18,17,21,18,54,0,0
2026-05-06 03:31:00,1069,586,230,77.78,,0,0,0,4.274,6.921,0,136,811,465,346,1300,,,26,29,17,29,11,22,14,19,18,21,57,0,0
2026-05-06 03:32:00,1068,578,235,79.17,,0,0,0,4.159,5.793,0,141,832,471,361,1326,,,24,30,19,27,11,25,13,18,20,18,56,0,0
2026-05-06 03:33:00,1071,576,235,77.43,,0,0,0,4.428,7.804,0,144,811,464,347,1314,,,22,29,17,32,10,24,15,18,20,19,59,0,1.18
2026-05-06 03:34:00,1074,573,241,78.13,,0,0,0,4.223,6.212,0,143,821,462,359,1325,,,26,29,21,34,12,23,15,20,24,18,64,0,1.78
2026-05-06 03:35:00,1083,561,239,80.21,,0,0,0,4.544,7.628,0,146,807,450,357,1324,,,28,31,23,37,8,22,16,18,23,18,64,0,.59
2026-05-06 03:36:00,1080,548,230,77.43,,0,0,0,4.257,5.793,0,140,796,444,352,1309,,,27,31,24,34,15,25,15,19,23,23,64,0,.59
2026-05-06 03:37:00,1051,558,227,76.74,,0,0,0,4.537,7.626,0,137,774,431,343,1284,,,28,34,25,30,15,23,17,20,21,20,63,0,0
2026-05-06 03:38:00,1043,550,229,76.74,,0,0,0,4.529,7.54,0,131,760,422,338,1256,,,26,35,24,30,14,25,19,20,22,18,60,0,1.18
2026-05-06 03:39:00,1039,529,234,78.47,,0,0,0,4.81,6.692,0,137,746,411,335,1256,,,27,31,22,30,12,26,15,22,21,15,58,0,0
2026-05-06 03:40:00,1015,542,237,78.82,,0,0,0,4.554,6.324,0,128,728,401,327,1223,,,27,27,20,28,18,24,18,20,20,13,56,0,.59
2026-05-06 03:41:00,1029,531,249,82.29,,0,0,0,4.84,7.548,0,131,737,408,329,1223,,,29,28,25,29,16,24,17,19,17,14,55,0,.59
2026-05-06 03:42:00,1015,527,245,81.94,,0,0,0,4.837,7.433,0,130,730,406,324,1209,,,27,28,27,29,17,25,19,17,18,14,55,0,1.78
2026-05-06 03:43:00,1003,523,249,82.99,,0,0,0,5.064,6.939,0,127,711,394,317,1184,,,28,27,25,28,15,24,15,22,19,16,56,0,1.78
2026-05-06 03:44:00,993,523,258,86.81,,0,0,0,4.905,8.54,0,125,712,404,308,1185,,,30,27,21,27,12,25,17,16,18,18,55,0,1.18
2026-05-06 03:45:00,973,528,252,84.03,,0,0,0,5.053,5.994,0,120,689,392,297,1158,,,26,29,21,24,16,25,14,16,15,19,53,0,1.18
2026-05-06 03:46:00,959,531,247,82.99,,0,0,0,4.863,5.997,0,118,676,390,286,1188,,,27,29,22,31,14,22,15,18,13,19,54,0,2.37
2026-05-06 03:47:00,970,532,246,81.25,,0,0,0,4.855,4.856,0,146,695,417,278,1181,,,27,26,20,30,15,23,14,15,16,18,60,0,1.78
2026-05-06 03:48:00,949,536,251,82.29,,0,0,0,4.79,6.05,0,178,682,409,273,1195,,,27,28,20,27,14,20,14,18,18,17,58,0,1.18
2026-05-06 03:49:00,978,530,252,83.68,,0,0,0,4.908,5.725,0,177,709,422,287,1222,,,23,32,18,22,15,25,15,22,15,15,57,0,1.18
2026-05-06 03:50:00,982,521,247,84.38,,0,0,0,4.774,4.971,0,195,696,418,278,1225,,,24,30,20,27,19,24,15,24,13,20,57,0,1.18
2026-05-06 03:51:00,991,527,245,82.64,,0,0,0,4.746,4.888,0,186,712,429,283,1231,,,27,31,19,26,16,25,16,19,11,21,62,0,0
2026-05-06 03:52:00,984,536,248,81.25,,0,0,0,4.775,6.159,0,180,692,414,278,1223,,,26,32,22,27,17,25,14,17,13,22,62,0,0
2026-05-06 03:53:00,983,539,245,80.21,,0,0,0,4.768,5.336,0,173,702,418,284,1241,,,25,30,21,26,15,25,14,16,17,18,60,0,0
2026-05-06 03:54:00,990,532,255,85.76,,0,0,0,4.717,6.619,0,159,701,416,285,1237,,,25,32,18,27,17,25,16,14,14,22,60,0,.59
2026-05-06 03:55:00,1003,540,261,86.11,,0,0,0,4.834,5.924,0,150,693,404,289,1222,,,28,31,18,27,19,27,14,16,12,18,59,0,0
2026-05-06 03:56:00,1006,547,266,86.46,,0,0,0,4.658,5.056,0,149,693,406,287,1238,,,28,32,23,26,15,30,21,14,15,20,57,0,0
2026-05-06 03:57:00,1027,540,271,87.85,,0,0,0,4.747,5.316,0,150,721,423,298,1245,,,27,35,23,31,20,30,18,14,15,21,58,0,0
2026-05-06 03:58:00,1021,542,263,88.19,,0,0,0,4.753,6.449,0,157,711,419,292,1277,,,28,32,27,32,19,28,16,19,11,22,57,0,0
2026-05-06 03:59:00,1039,548,260,86.81,,0,0,0,4.814,5.597,0,153,735,433,302,1264,,,26,34,26,32,18,30,18,17,16,23,53,0,0
2026-05-06 04:00:00,1039,549,270,89.58,,0,0,0,4.665,5.233,0,141,712,424,288,1250,,,26,35,20,31,18,32,22,18,15,20,50,0,0
2026-05-06 04:01:00,1060,543,265,88.89,,0,0,0,4.752,5.167,0,151,728,433,295,1265,,,29,35,21,32,18,31,21,15,22,21,55,0,0
2026-05-06 04:02:00,1040,554,261,86.81,,0,0,0,4.712,5.743,0,155,700,414,286,1271,,,30,31,23,25,17,35,20,14,22,19,58,0,.59
2026-05-06 04:03:00,1025,569,259,86.46,,0,0,0,4.779,5.065,0,153,696,403,293,1254,,,31,32,19,28,16,34,22,15,19,22,58,0,1.78
2026-05-06 04:04:00,1031,565,259,86.11,,0,0,0,4.637,5.042,0,165,699,389,310,1277,,,29,30,23,29,20,37,18,19,13,20,66,0,1.18
2026-05-06 04:05:00,1029,571,253,84.03,,0,0,0,4.61,4.9,0,153,681,381,300,1254,,,30,30,22,28,18,37,19,22,15,20,68,0,.59
2026-05-06 04:06:00,1025,573,250,82.64,,0,0,0,4.43,4.237,0,158,663,368,295,1231,,,27,31,23,31,16,37,20,27,17,18,74,0,.59
2026-05-06 04:07:00,1044,572,243,82.64,,0,0,0,4.434,4.556,0,159,699,388,311,1261,,,30,34,25,27,21,34,21,25,16,22,78,0,.59
2026-05-06 04:08:00,1048,574,257,85.07,,0,0,0,4.424,5.459,0,156,697,379,318,1256,,,33,34,23,28,20,36,22,24,19,19,75,0,.59
2026-05-06 04:09:00,1057,585,251,83.68,,0,0,0,4.457,5.045,0,165,716,388,328,1294,,,30,33,22,28,21,36,20,23,17,17,75,0,.59
2026-05-06 04:10:00,1043,595,248,83.68,,0,0,0,4.362,4.603,0,155,692,375,317,1260,,,33,36,25,28,19,37,21,26,19,21,73,0,.59
2026-05-06 04:11:00,1066,594,249,82.29,,0,0,0,4.404,5.13,0,154,715,387,328,1271,,,31,31,23,30,22,33,22,24,21,20,74,0,0
2026-05-06 04:12:00,1057,592,242,81.6,,0,0,0,4.409,5.564,0,161,705,384,321,1293,,,30,35,25,31,22,35,24,27,23,22,73,0,0
2026-05-06 04:13:00,1069,577,255,84.72,,0,0,0,4.43,4.912,0,149,727,397,330,1301,,,29,33,22,28,17,34,27,25,24,19,70,0,0
2026-05-06 04:14:00,1051,600,250,81.94,,0,0,0,4.401,6.035,0,149,709,386,323,1303,,,29,32,22,28,14,34,25,23,27,22,69,0,.59
2026-05-06 04:15:00,1045,592,243,81.25,,0,0,0,4.452,5.01,0,143,719,388,331,1278,,,27,31,22,31,18,36,27,23,25,26,65,0,.59
2026-05-06 04:16:00,1034,593,229,77.43,,0,0,0,4.251,4.6,0,140,702,375,327,1258,,,26,35,22,36,19,35,23,28,28,26,67,0,.59
2026-05-06 04:17:00,1050,590,230,77.78,,0,0,0,4.303,4.642,0,152,723,388,335,1273,,,29,32,25,34,17,32,25,26,26,29,68,0,.59
2026-05-06 04:18:00,1064,574,247,81.6,,0,0,0,4.242,4.894,0,146,742,398,344,1295,,,30,32,23,33,20,29,24,28,26,26,67,0,.59
2026-05-06 04:19:00,1065,577,235,79.51,,0,0,0,4.288,4.969,0,147,726,385,341,1281,,,32,34,22,32,22,27,19,31,26,26,65,0,.59
2026-05-06 04:20:00,1062,569,253,83.68,,0,0,0,4.157,4.36,0,152,714,381,333,1267,,,32,28,21,32,21,30,20,26,22,24,68,0,.59
2026-05-06 04:21:00,1083,572,251,82.99,,0,0,0,4.224,5.281,0,144,740,399,341,1293,,,31,29,21,32,20,29,20,26,22,24,68,0,.59
2026-05-06 04:22:00,1071,576,257,83.33,,0,0,0,4.206,5.148,0,148,735,396,339,1299,,,29,35,21,33,22,28,19,27,23,26,68,0,0
2026-05-06 04:23:00,1052,591,245,82.64,,0,0,0,4.343,5.524,0,162,729,391,338,1274,,,30,29,24,27,18,31,20,28,22,27,67,0,0
2026-05-06 04:24:00,1052,569,252,84.72,,0,0,0,4.355,7.325,0,161,740,388,352,1304,,,29,33,24,33,18,26,23,26,25,25,68,0,0
2026-05-06 04:25:00,1044,582,252,84.03,,0,0,0,4.49,5.797,0,158,717,380,337,1289,,,27,31,21,34,19,26,21,24,25,22,66,0,1.18
2026-05-06 04:26:00,1033,576,252,83.33,,0,0,0,4.202,4.364,0,185,703,379,324,1295,,,28,28,19,34,17,27,21,24,25,21,64,0,2.37
2026-05-06 04:27:00,1059,568,253,84.38,,0,0,0,4.374,6.149,0,167,715,395,320,1290,,,30,28,24,31,18,28,21,24,23,24,69,0,2.96
2026-05-06 04:28:00,1051,582,257,86.11,,0,0,0,4.373,6.152,0,171,722,395,327,1294,,,31,27,25,29,20,34,20,21,24,26,70,0,.59
2026-05-06 04:29:00,1033,592,246,84.03,,0,0,0,4.543,6.102,0,164,700,386,314,1265,,,28,26,22,30,19,35,17,17,23,24,70,0,0
2026-05-06 04:30:00,1020,601,243,81.25,,0,0,0,4.327,5.266,0,157,678,380,298,1260,,,32,28,22,31,20,35,18,16,21,25,70,0,.59
2026-05-06 04:31:00,1037,614,248,82.29,,0,0,0,4.503,6.308,0,153,704,394,310,1276,,,31,27,19,31,18,36,20,16,24,23,70,0,1.18
2026-05-06 04:32:00,1035,600,250,83.68,,0,0,0,4.36,5.301,0,151,727,415,312,1302,,,31,27,16,31,16,33,19,15,24,25,67,0,.59
2026-05-06 04:33:00,1044,591,255,85.76,,0,0,0,4.538,6.31,0,150,730,413,317,1281,,,26,26,20,30,19,32,19,21,23,25,67,0,0
2026-05-06 04:34:00,1049,602,258,84.38,,0,0,0,4.592,7.927,0,140,729,409,320,1278,,,26,31,25,31,20,31,17,20,24,25,67,0,0
2026-05-06 04:35:00,1045,595,259,85.42,,0,0,0,4.643,4.761,0,134,709,397,312,1255,,,33,31,22,32,19,31,16,20,19,29,65,0,0
2026-05-06 04:36:00,1048,598,255,83.68,,0,0,0,4.417,5.759,0,125,689,386,303,1251,,,32,37,23,30,21,28,17,20,22,26,65,0,.59
2026-05-06 04:37:00,1057,610,256,85.42,,0,0,0,4.488,4.85,0,140,707,397,310,1266,,,31,37,24,33,25,30,18,20,19,24,64,0,.59
2026-05-06 04:38:00,1052,608,252,85.42,,0,0,0,4.47,7.287,0,137,711,396,315,1272,,,32,38,25,33,23,31,21,20,18,22,64,0,.59
2026-05-06 04:39:00,1071,580,251,82.64,,0,0,0,4.517,4.526,0,125,698,389,309,1247,,,32,35,27,31,21,34,20,18,21,28,65,0,.59
2026-05-06 04:40:00,1059,581,256,85.42,,0,0,0,4.223,4.245,0,119,681,383,298,1251,,,32,36,25,33,24,33,19,22,14,27,64,0,.59
2026-05-06 04:41:00,1073,583,258,86.46,,0,0,0,4.249,4.861,0,141,702,401,301,1250,,,33,36,22,29,22,32,17,24,15,26,64,0,0
2026-05-06 04:42:00,1061,587,255,86.46,,0,0,0,4.366,7.404,0,184,692,398,294,1305,,,30,37,23,32,19,30,20,21,17,27,64,0,0
2026-05-06 04:43:00,1070,577,251,84.38,,0,0,0,4.425,4.751,0,186,709,415,294,1295,,,29,37,22,34,21,34,23,20,19,28,70,0,0
2026-05-06 04:44:00,1043,582,238,81.25,,0,0,0,4.349,7.331,0,188,688,403,285,1279,,,33,34,22,34,19,32,21,24,16,28,68,0,0
2026-05-06 04:45:00,1062,576,242,79.86,,0,0,0,4.476,5.715,0,191,704,407,297,1300,,,30,33,24,29,21,33,23,30,16,28,69,0,0
2026-05-06 04:46:00,1070,572,242,81.6,,0,0,0,4.357,5.357,0,189,699,401,298,1296,,,30,29,27,27,18,31,24,26,15,25,68,0,0
2026-05-06 04:47:00,1064,581,229,77.08,,0,0,0,4.396,4.734,0,180,722,415,307,1305,,,28,31,21,24,20,32,22,27,19,25,67,0,0
2026-05-06 04:48:00,1074,578,236,78.47,,0,0,0,4.381,5.181,0,175,714,415,299,1306,,,30,35,21,27,16,36,24,22,21,27,67,0,0
2026-05-06 04:49:00,1081,594,244,80.9,,0,0,0,4.482,4.961,0,174,740,428,312,1330,,,33,35,18,29,15,28,24,23,24,21,68,0,0
2026-05-06 04:50:00,1071,583,236,79.51,,0,0,0,4.398,5.043,0,175,734,425,309,1316,,,29,36,18,26,17,29,27,26,25,25,67,0,0
2026-05-06 04:51:00,1062,582,258,85.76,,0,0,0,4.475,5.309,0,167,730,422,308,1287,,,31,34,16,27,21,29,23,26,21,23,67,0,0
2026-05-06 04:52:00,1070,575,265,87.85,,0,0,0,4.587,7.883,0,160,717,416,301,1284,,,28,33,21,27,20,31,21,23,22,23,67,0,0
2026-05-06 04:53:00,1065,580,269,89.58,,0,0,0,4.716,5.767,0,156,704,410,294,1269,,,28,32,21,25,18,28,25,21,20,24,66,0,0
2026-05-06 04:54:00,1064,573,273,90.63,,0,0,0,4.536,6.839,0,148,689,405,284,1253,,,31,30,21,23,21,29,26,22,18,22,63,0,0
2026-05-06 04:55:00,1047,586,267,88.54,,0,0,0,4.677,6.081,0,136,664,389,275,1225,,,33,29,22,25,19,25,22,22,19,19,61,0,0
2026-05-06 04:56:00,1020,597,261,87.5,,0,0,0,4.378,4.939,0,157,636,373,263,1208,,,31,31,26,24,20,25,25,22,19,22,59,0,0
2026-05-06 04:57:00,1014,598,251,83.68,,0,0,0,4.489,5.282,0,142,635,371,264,1195,,,31,31,28,23,20,25,24,20,20,21,63,0,0
2026-05-06 04:58:00,1003,603,250,81.6,,0,0,0,4.479,5.786,0,147,628,363,265,1196,,,30,31,26,28,20,23,23,19,17,20,59,0,0
2026-05-06 04:59:00,991,607,243,80.9,,0,0,0,4.576,5.321,0,150,632,357,275,1194,,,32,29,23,26,16,25,22,24,20,20,62,0,0
2026-05-06 05:00:00,982,616,244,80.9,,0,0,0,4.341,4.761,0,142,621,353,268,1181,,,26,30,25,24,17,21,23,24,20,23,64,0,0
2026-05-06 05:01:00,989,606,235,78.82,,0,0,0,4.381,4.531,0,151,643,367,276,1201,,,27,27,25,29,15,25,23,23,19,23,59,0,0
2026-05-06 05:02:00,986,613,238,80.56,,0,0,0,4.332,4.828,0,165,638,363,275,1223,,,30,29,22,23,17,23,21,20,21,23,59,0,0
2026-05-06 05:03:00,988,613,233,79.17,,0,0,0,4.346,4.266,0,157,661,380,281,1211,,,29,29,19,26,16,25,23,17,19,23,58,0,0
2026-05-06 05:04:00,978,613,244,81.25,,0,0,0,4.353,5.631,0,161,644,369,275,1195,,,28,27,21,25,16,29,20,23,22,21,56,0,0
2026-05-06 05:05:00,981,609,242,81.25,,0,0,0,4.359,4.641,0,155,639,372,267,1181,,,29,24,22,23,18,28,17,21,22,20,60,0,0
2026-05-06 05:06:00,976,609,241,80.9,,0,0,0,4.373,6.033,0,160,634,370,264,1186,,,28,25,23,23,18,22,14,20,20,20,59,0,0
2026-05-06 05:07:00,989,595,237,81.25,,0,0,0,4.39,4.52,0,183,653,381,272,1213,,,28,29,18,22,18,24,16,20,21,17,59,0,0
2026-05-06 05:08:00,976,609,241,80.21,,0,0,0,4.315,6.015,0,176,629,366,263,1186,,,26,28,20,26,19,27,19,19,21,15,64,0,0
2026-05-06 05:09:00,982,600,246,83.33,,0,0,0,4.335,4.371,0,171,633,356,277,1185,,,29,23,21,27,16,27,21,18,20,18,66,0,0
2026-05-06 05:10:00,964,601,250,85.07,,0,0,0,4.176,4.176,0,168,646,373,273,1228,,,30,23,21,23,17,28,20,22,22,19,63,0,0
2026-05-06 05:11:00,979,602,252,84.72,,0,0,0,4.223,4.437,0,186,678,388,290,1221,,,28,23,22,23,19,30,20,18,18,23,60,0,0
2026-05-06 05:12:00,971,605,251,84.03,,0,0,0,4.186,4.328,0,181,664,376,288,1217,,,23,25,24,25,15,29,22,19,22,21,59,0,0
2026-05-06 05:13:00,977,606,257,85.76,,0,0,0,4.252,4.887,0,176,689,391,298,1222,,,25,24,24,22,19,28,23,17,21,23,59,0,.59
2026-05-06 05:14:00,972,609,252,84.72,,0,0,0,4.242,4.984,0,170,666,376,290,1210,,,25,27,22,24,21,26,25,20,19,23,59,0,.59
2026-05-06 05:15:00,995,605,269,88.54,,0,0,0,4.386,5.761,0,156,666,369,297,1189,,,30,25,24,23,22,28,24,22,17,23,62,0,.59
2026-05-06 05:16:00,990,596,269,89.93,,0,0,0,4.33,5.913,0,151,644,359,285,1193,,,25,25,23,25,17,27,19,21,18,26,59,0,.59
2026-05-06 05:17:00,1009,597,267,88.54,,0,0,0,4.385,4.828,0,156,650,377,273,1207,,,28,23,25,27,17,27,18,24,17,21,60,0,.59
2026-05-06 05:18:00,1006,581,254,85.76,,0,0,0,4.346,4.692,0,158,636,371,265,1201,,,25,23,29,30,18,29,19,23,17,22,64,0,0
2026-05-06 05:19:00,1009,584,250,83.68,,0,0,0,4.416,4.92,0,155,639,367,272,1206,,,27,26,26,31,15,30,22,20,23,22,64,0,1.18
2026-05-06 05:20:00,1005,585,251,83.33,,0,0,0,4.395,4.977,0,171,630,367,263,1218,,,31,26,24,31,22,32,25,22,23,20,66,0,0
2026-05-06 05:21:00,1012,601,255,84.72,,0,0,0,4.46,4.744,0,154,650,384,266,1223,,,31,25,24,31,20,31,26,22,21,20,65,0,0
2026-05-06 05:22:00,1013,584,257,85.76,,0,0,0,4.38,4.127,0,150,638,376,262,1218,,,29,29,25,31,18,32,26,25,21,18,68,0,0
2026-05-06 05:23:00,1039,583,252,84.38,,0,0,0,4.419,4.742,0,147,653,384,269,1242,,,28,25,28,29,24,28,24,25,19,21,64,0,0
