CRT_TM,M16HUB.QUE.ALL.CURRENTQCNT,M16HUB.QUE.ALL.CURRENTQCOMPLETED,M16HUB.QUE.OHT.CURRENTOHTQCNT,M16HUB.QUE.OHT.OHTUTIL,M16HUB.QUE.LOAD.AVGLOADTIME,M16HUB.QUE.ALL.TRANSPORT4MINOVERCNT,M16HUB.QUE.ALL.TRANSPORT4MINOVERRATIO,M16HUB.QUE.ALL.TRANSPORT4MINOVERTIMEAVG,M16HUB.QUE.TIME.AVGTOTALTIME,M16HUB.QUE.TIME.AVGTOTALTIME1MIN,M16HUB.OHT.ALERT.OHTMCPALARMCNT,M16HUB.QUE.M14TOM16.MESCURRENTQCNT,M16HUB.QUE.M16TOM14.MESCURRENTQCNT,M16HUB.QUE.M16TOM14A.MESCURRENTQCNT,M16HUB.QUE.M16TOM14B.MESCURRENTQCNT,M16HUB.QUE.ALL.FABTRANSJOBCNT,M16HUB.QUE.M14ATOM16.MESCURRENTQCNT,M16HUB.QUE.M14BTOM16.MESCURRENTQCNT,M16HUB.LFT.6ABL6011.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6012.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6021.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6022.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6031.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6032.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0111.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0112.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0121.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0122.TOTAL_CURRENTQCNT,M16HUB.QUE.ALL.M16HUBTOM14MANUAL_CURRENTQCNT,M16HUB.STRATE.STK.STORAGERATIO,M16HUB.STRATE.ALL.FABSTORAGERATIO,M14.OHT.STATECNT.HTSTOP,M14.OHT.STATECNT.CONGESTED,M14.OHT.STATECNT.ABNORMAL,M14.OHT.STATECNT.OBSANDBZSTOP,M14B.QUE.OHT.OHTUTIL,M14B.QUE.OHT.CURRENTOHTQCNT,M14B.QUE.TIME.AVGTOTALTIME,M14B.QUE.TIME.AVGTOTALTIME1MIN,M14B.QUE.ABN.AOTRANSDELAY,M14B.OHT.ALERT.OHTMCPALARMCNT,M14B.LFT.4ABLD111.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD112.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD121.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD122.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD131.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD132.TOTAL_CURRENTQCNT,M14B.QUE.ALL.7F_TO_HUB_JOB,M14B.QUE.ALL.7F_TO_HUB_JOB_ALT,M14B.QUE.OHT.7F_TO_HUB_CMD,M14B.LFT.SENDFAB.TO_M16HUB_CURRENTQCNT,M16_PKT.QUE.OHT.OHTUTIL,M16_PKT.QUE.TIME.AVGTOTALTIME1MIN,M16_PKT.QUE.ABN.AOTRANSDELAY,M16_PKT.OHT.ALERT.OHTMCPALARMCNT,M16_WT.QUE.OHT.OHTUTIL,M16_WT.QUE.TIME.AVGTOTALTIME1MIN,M16_WT.QUE.ABN.AOTRANSDELAY,M16_WT.OHT.ALERT.OHTMCPALARMCNT
2026-05-07 15:32:00,1011,573,216,71.88,,0,0,0,4.6,6.762,0,138,764,430,334,1250,,,26,21,13,18,14,19,23,20,22,19,68,0,0,0,0,0,161,89.1,699,2.923,3.179,,0,11,5,8,5,7,12,46,3,42,68,45.71,6.996,,0,50,2.142,,0
2026-05-07 15:33:00,1028,566,220,75,,0,0,0,4.639,4.643,0,139,755,424,331,1225,,,24,26,16,19,14,18,19,16,27,16,70,0,0,0,0,0,161,86.92,692,2.921,2.951,,0,10,8,6,5,6,8,50,5,45,73,37.14,5.262,,0,59.09,1.63,,0
2026-05-07 15:34:00,1023,565,216,73.61,,0,0,0,4.65,6.955,0,138,763,414,349,1248,,,22,30,15,13,16,16,16,15,28,18,71,0,0,0,0,0,161,84.74,667,2.952,3.11,,0,8,5,7,7,6,5,47,4,43,69,34.29,4.341,,0,49.43,1.375,,0
2026-05-07 15:35:00,1027,562,217,74.31,,0,0,0,4.673,4.095,0,139,748,406,342,1240,,,21,28,16,12,12,18,16,18,27,15,70,0,0,0,0,0,161,82.02,647,2.971,3.148,0,0,6,6,6,10,4,8,45,2,42,71,37.14,4.255,0,0,33.52,1.44,0,0
2026-05-07 15:36:00,1031,558,225,75.69,,0,0,0,4.407,4.921,0,150,746,406,340,1268,,,24,27,18,16,8,17,18,19,22,22,68,0,0,0,0,0,161,83.65,674,3.018,3.168,,0,6,5,5,9,9,9,55,7,48,80,37.14,4.233,,0,18.75,1.905,,0
2026-05-07 15:37:00,1043,551,225,75.35,,0,0,0,4.638,7.083,0,135,766,421,345,1256,,,27,30,18,13,9,18,20,21,20,18,67,0,0,0,0,0,161,84.06,662,2.981,2.785,,0,7,4,9,4,9,8,54,4,49,72,48.57,4.875,,0,35.8,2.24,,0
2026-05-07 15:38:00,1040,543,238,80.9,,0,0,0,4.726,4.82,0,120,771,418,353,1269,,,23,31,15,14,6,17,18,20,21,17,65,0,.59,0,0,0,161,84.33,682,2.991,3.001,,0,7,7,7,3,9,9,54,7,46,70,25.71,3.939,,0,31.25,2.275,,0
2026-05-07 15:39:00,1044,548,235,79.17,,0,0,0,4.52,4.887,0,120,761,410,351,1246,,,26,32,15,12,10,13,15,21,20,16,61,0,.59,0,0,0,161,82.83,686,3.013,3.042,,0,6,9,5,6,6,9,51,7,44,70,31.43,4.128,,0,26.7,1.918,,0
2026-05-07 15:40:00,1042,531,237,81.25,,0,0,0,4.804,8.076,0,127,758,403,355,1261,,,29,33,13,9,13,17,13,22,17,18,59,0,.59,0,0,0,161,83.38,686,2.999,2.901,0,0,5,11,5,7,7,5,49,7,42,69,31.43,4.577,0,0,33.52,1.314,0,0
2026-05-07 15:41:00,1076,521,240,81.25,,0,0,0,4.474,4.564,0,141,813,437,376,1282,,,28,29,15,10,14,15,16,20,17,15,58,0,0,0,0,0,161,86.51,693,3.027,3.251,,0,4,10,4,4,8,6,52,5,47,75,25.71,4.848,,0,28.98,1.732,,0
2026-05-07 15:42:00,1081,507,240,80.9,,0,0,0,4.495,4.713,0,144,802,429,373,1292,,,23,30,18,15,13,17,16,20,18,16,58,0,0,0,0,0,161,86.24,694,2.98,2.987,,0,4,5,5,8,7,6,51,4,46,77,22.86,4.219,,0,41.48,1.985,,0
2026-05-07 15:43:00,1089,513,232,78.82,,0,0,0,4.702,8.757,0,144,818,435,383,1298,,,22,30,18,15,13,16,18,15,15,22,57,0,0,0,0,0,161,86.65,699,2.966,2.864,,0,8,6,6,8,3,6,54,6,48,74,20,4.321,,0,56.82,1.798,,0
2026-05-07 15:44:00,1091,515,233,77.78,,0,0,0,4.735,4.808,0,146,808,434,374,1299,,,24,30,11,17,11,15,16,15,19,26,58,0,0,0,0,0,161,85.56,675,2.965,3.103,,0,8,5,9,5,5,5,55,6,49,74,37.14,5.025,,0,42.05,1.79,,0
2026-05-07 15:45:00,1096,522,223,76.04,,0,0,0,4.493,4.627,0,140,793,423,370,1279,,,28,27,13,18,13,18,18,18,23,26,61,0,0,0,0,0,161,83.92,670,2.973,3.193,0,0,8,5,8,2,9,7,51,4,46,69,48.57,4.219,0,0,23.3,1.776,0,0
2026-05-07 15:46:00,1076,535,226,77.08,,0,0,0,4.589,5.631,0,136,791,424,367,1262,,,23,27,18,15,17,18,18,22,18,28,57,0,0,0,0,0,161,82.56,649,3.035,3.637,,0,8,5,6,6,7,10,48,5,42,68,51.43,4.194,,0,26.14,1.799,,0
2026-05-07 15:47:00,1068,540,222,74.65,,0,0,0,4.505,5.052,0,137,777,414,363,1251,,,22,34,16,11,13,20,17,20,16,24,58,0,0,0,0,0,161,83.51,676,2.994,3.112,,0,10,5,6,13,5,9,44,4,37,67,42.86,4.721,,0,28.98,2.207,,0
2026-05-07 15:48:00,1067,530,224,74.65,,0,0,0,4.497,4.431,0,134,767,409,358,1234,,,25,27,15,12,10,19,20,25,18,25,60,0,0,0,0,0,161,85.69,672,2.987,3.002,,0,10,4,7,12,7,3,44,1,42,63,25.71,5.119,,0,49.43,1.839,,0
2026-05-07 15:49:00,1063,529,225,75.35,,0,0,0,4.417,4.518,0,134,752,396,356,1221,,,26,27,16,12,16,20,20,25,19,23,60,0,0,0,0,0,161,84.74,664,2.971,2.878,,0,8,5,7,7,9,6,46,1,45,67,34.29,4.549,,0,35.23,1.686,,0
2026-05-07 15:50:00,1053,541,229,77.08,,0,0,0,4.398,4.726,0,122,736,397,339,1204,,,21,26,15,19,17,16,20,25,18,22,62,0,0,0,0,0,161,82.7,646,3.01,3.268,0,0,10,8,7,6,10,9,38,2,36,61,28.57,6.135,0,0,35.23,1.64,0,0
2026-05-07 15:51:00,1046,546,240,80.21,,0,0,0,4.366,4.54,0,122,713,384,329,1180,,,20,29,14,14,15,19,20,25,21,21,61,0,0,0,0,0,161,87.19,686,2.979,2.849,,0,12,5,9,10,10,7,37,1,36,63,37.14,5.599,,0,23.3,1.706,,0
2026-05-07 15:52:00,1040,546,250,85.42,,0,0,0,4.409,4.705,0,120,706,380,326,1183,,,23,28,13,13,14,21,22,26,22,21,62,0,0,0,0,0,161,82.97,655,3.009,3.219,,0,8,6,7,8,4,8,46,6,40,66,48.57,4.466,,0,19.32,2.003,,0
2026-05-07 15:53:00,1041,536,265,88.19,,0,0,0,4.407,4.946,0,131,708,386,322,1177,,,23,27,14,14,14,21,23,23,23,20,61,0,.59,0,0,0,161,82.02,642,2.996,2.951,,0,4,5,9,8,6,8,47,8,38,69,40,4.522,,0,46.59,2.113,,0
2026-05-07 15:54:00,1031,529,260,85.42,,0,0,0,4.416,4.613,0,134,690,376,314,1170,,,24,30,15,17,13,23,28,21,24,22,61,0,1.18,0,0,0,161,83.79,659,2.966,2.837,,0,7,5,7,8,5,8,51,8,43,69,40,4.607,,0,37.5,1.476,,0
2026-05-07 15:55:00,1014,534,251,84.38,,0,0,0,4.335,4.565,0,129,673,367,306,1159,,,24,29,19,14,14,25,24,26,24,22,60,0,1.78,0,0,0,161,84.33,678,2.944,2.892,0,0,7,8,7,8,6,6,52,9,43,70,48.57,3.489,0,0,29.55,1.598,0,0
2026-05-07 15:56:00,993,529,241,81.6,,0,0,0,4.364,4.615,0,164,653,359,294,1177,,,23,30,18,16,13,22,26,26,22,22,59,0,1.18,0,0,0,161,87.47,709,2.945,3.018,,0,7,8,8,7,8,5,51,5,46,68,54.29,4.016,,0,11.36,1.599,,0
2026-05-07 15:57:00,1010,517,253,83.33,,0,0,0,4.356,4.401,0,156,713,401,312,1205,,,23,24,16,14,11,22,26,25,19,24,58,0,0,0,0,0,161,88.96,731,2.923,2.886,,0,9,7,8,9,6,5,55,7,46,76,40,3.625,,0,18.75,1.94,,0
2026-05-07 15:58:00,995,526,249,84.03,,0,0,0,4.342,4.694,0,172,690,389,301,1217,,,23,21,16,12,18,25,28,24,19,21,58,0,0,0,0,0,161,90.46,740,2.93,3.065,,0,6,10,9,7,5,8,54,7,46,74,25.71,5.819,,0,61.36,2.442,,0
2026-05-07 15:59:00,990,532,236,78.13,,0,0,0,4.457,5.895,0,168,697,383,314,1220,,,25,25,18,12,15,25,33,25,20,17,61,0,0,0,0,0,161,91.83,737,2.95,3.08,,0,5,10,8,5,6,9,56,12,43,78,22.86,3.728,,0,55.11,1.584,,0
2026-05-07 16:00:00,983,524,225,75,,0,0,0,4.425,4.625,0,193,677,373,304,1242,,,23,29,19,13,13,25,29,21,16,16,58,0,0,0,0,0,161,90.19,731,2.924,2.899,0,0,7,10,8,6,7,8,52,8,43,71,42.86,6.065,0,0,40.91,1.247,0,0
2026-05-07 16:01:00,994,532,236,79.17,,0,0,0,4.502,4.858,0,179,683,375,308,1234,,,24,29,19,11,17,25,27,23,16,17,63,0,0,0,0,0,161,91.28,743,2.974,3.373,,0,7,9,10,7,7,6,57,12,45,72,48.57,4.727,,0,27.84,1.761,,0
2026-05-07 16:02:00,1003,532,223,75.69,,0,0,0,4.49,4.297,0,204,676,376,300,1247,,,22,33,17,14,19,25,25,24,17,18,67,0,0,0,0,0,161,92.23,767,2.937,3.078,,0,7,9,9,7,6,7,57,8,49,73,45.71,5.055,,0,22.73,2.255,,0
2026-05-07 16:03:00,1034,538,235,78.13,,0,0,0,4.503,5.138,0,197,694,399,295,1258,,,20,29,16,16,13,27,27,22,16,18,76,0,0,0,0,0,161,91.69,748,2.947,3.143,,0,8,6,9,8,3,6,58,8,49,75,42.86,5.264,,0,52.27,2.474,,0
2026-05-07 16:04:00,1025,547,242,81.94,,0,0,0,4.519,4.447,0,210,719,409,310,1279,,,21,26,15,18,13,23,25,24,13,19,77,0,0,0,0,0,161,92.92,758,2.987,3.205,,0,7,5,8,8,3,11,58,10,48,74,48.57,4.093,,0,46.02,2.285,,0
2026-05-07 16:05:00,1046,540,252,84.38,,0,0,0,4.419,4.488,0,204,711,403,308,1255,,,21,30,17,16,14,22,27,24,16,15,78,0,0,0,0,0,161,89.51,725,3.042,3.417,0,0,4,5,6,7,2,12,59,9,49,74,54.29,4.613,0,0,28.41,1.506,0,0
2026-05-07 16:06:00,1040,550,248,81.6,,0,0,0,4.407,4.176,0,196,691,389,302,1230,,,23,31,19,16,13,22,26,20,17,18,79,0,0,0,0,0,161,90.05,724,3.135,3.871,,0,8,5,6,7,7,8,56,8,48,73,34.29,3.348,,0,19.89,1.791,,0
2026-05-07 16:07:00,1024,557,246,82.29,,0,0,0,4.476,6.211,0,190,679,385,294,1212,,,22,31,22,16,16,21,26,25,15,17,79,0,0,0,0,0,161,91.01,742,3.088,3.238,,0,12,7,10,7,6,5,53,7,46,74,25.71,5.429,,0,25,1.989,,0
2026-05-07 16:08:00,1026,557,246,82.99,,0,0,0,4.383,4.677,0,175,663,374,289,1198,,,22,26,21,13,20,24,29,19,13,15,76,0,0,0,0,0,161,88.01,726,3.087,3.127,,0,10,7,10,8,6,7,52,4,48,72,31.43,3.912,,0,53.41,2.277,,0
2026-05-07 16:09:00,1013,559,257,86.81,,0,0,0,4.427,5.418,0,167,645,361,284,1189,,,22,25,16,13,17,24,25,24,17,16,74,0,0,0,0,0,161,88.42,721,3.109,3.142,,0,11,9,7,11,6,8,51,5,45,74,25.71,4.62,,0,46.02,1.875,,0
2026-05-07 16:10:00,1004,568,261,87.85,,0,0,0,4.284,4.707,0,158,631,351,280,1185,,,21,28,18,13,18,26,27,23,19,18,71,0,.59,0,0,0,161,84.33,704,3.158,3.393,0,0,10,8,6,9,7,10,48,6,42,69,34.29,5.043,0,0,35.23,1.489,0,0
2026-05-07 16:11:00,1016,566,258,85.07,,0,0,0,4.366,5.399,0,159,664,365,299,1205,,,27,30,19,13,18,26,25,25,21,20,70,0,0,0,0,0,161,89.37,725,3.267,4.047,,1,12,6,8,8,9,9,49,4,44,77,37.14,4.421,,0,30.11,1.561,,0
2026-05-07 16:12:00,1012,576,246,82.64,,0,0,0,4.261,4.309,0,153,686,378,308,1244,,,26,26,21,19,16,28,25,23,22,19,69,0,0,0,0,0,161,90.6,738,3.192,3.314,,1,12,8,12,8,4,11,48,4,39,75,34.29,4.311,,0,26.14,1.872,,0
2026-05-07 16:13:00,1037,572,258,84.72,,0,0,0,4.345,5.376,0,149,679,374,305,1236,,,22,27,18,19,16,28,24,24,19,22,70,0,0,0,0,0,161,90.46,743,3.186,3.187,,0,12,7,10,7,7,11,49,4,43,79,37.14,4.746,,0,60.23,2.391,,0
2026-05-07 16:14:00,1022,580,247,82.64,,0,0,0,4.237,4.179,0,140,692,374,318,1250,,,24,28,19,18,16,31,26,25,21,23,67,0,0,0,0,0,161,90.87,761,3.186,3.197,,1,10,6,8,8,8,12,55,6,48,80,42.86,4.581,,0,56.82,1.632,,0
2026-05-07 16:15:00,1031,595,247,82.64,,0,0,0,4.325,5.542,0,132,669,362,307,1227,,,29,29,19,13,16,30,25,25,22,21,66,0,0,0,0,0,161,90.05,746,3.168,3.132,0,0,7,7,8,10,7,11,54,8,45,73,48.57,4.7,0,0,43.18,1.344,0,0
2026-05-07 16:16:00,1021,585,237,79.51,,0,0,0,4.264,4.07,0,135,656,345,311,1237,,,30,29,22,19,11,31,23,29,26,26,64,0,0,0,0,0,161,90.87,735,3.188,3.384,,0,6,10,9,10,7,11,47,6,41,73,48.57,4.642,,0,32.95,1.367,,0
2026-05-07 16:17:00,1049,581,238,79.51,,0,0,0,4.356,5.163,0,147,666,354,312,1230,,,28,27,23,15,16,30,21,25,26,24,71,0,0,0,0,0,161,92.78,763,3.226,3.518,,0,8,6,10,6,6,11,55,3,51,76,57.14,4.352,,0,32.95,1.933,,0
2026-05-07 16:18:00,1052,572,243,81.6,,0,0,0,4.294,4.918,0,144,663,348,315,1248,,,29,29,21,14,12,28,23,27,29,22,70,0,0,0,0,0,161,92.51,762,3.227,3.186,,0,6,7,8,6,4,9,56,5,51,72,45.71,5.083,,0,43.75,2.452,,0
2026-05-07 16:19:00,1061,561,233,78.13,,0,0,0,4.293,4.179,0,148,683,358,325,1225,,,30,30,19,16,15,29,24,31,27,24,69,0,0,0,0,0,161,92.37,759,3.246,3.332,,0,6,6,10,5,4,9,62,10,52,74,34.29,5.115,,0,42.61,2.004,,0
2026-05-07 16:20:00,1037,561,229,76.74,,0,0,0,4.173,4.014,0,166,669,349,320,1219,,,32,31,20,22,12,28,24,32,29,22,70,0,0,0,0,0,161,90.19,731,3.257,3.237,0,0,6,5,7,7,6,8,60,11,48,79,17.14,4.331,0,0,46.59,1.715,0,0
2026-05-07 16:21:00,1041,565,221,73.96,,0,0,0,4.218,5.402,0,166,697,366,331,1235,,,28,31,22,23,17,26,28,32,25,24,69,0,0,0,0,0,161,89.51,732,3.256,3.256,,0,8,7,6,6,10,9,56,10,45,80,34.29,4.877,,0,35.8,1.588,,0
2026-05-07 16:22:00,1038,554,224,75.35,,0,0,0,4.106,4.463,0,164,690,359,331,1265,,,28,32,21,22,13,23,28,28,26,25,70,0,0,0,0,0,161,90.74,741,3.274,3.41,,0,9,6,9,4,7,7,59,10,49,80,54.29,3.763,,0,34.66,2.082,,0
2026-05-07 16:23:00,1044,557,237,77.43,,0,0,0,4.183,5.339,0,155,711,370,341,1232,,,27,34,19,20,15,24,27,26,28,26,71,0,0,0,0,0,161,88.01,735,3.263,3.16,,0,7,4,7,6,6,9,56,9,47,78,48.57,4.442,,0,47.16,2.23,,0
2026-05-07 16:24:00,1046,547,249,79.86,,0,0,0,4.173,5.953,0,155,718,376,342,1253,,,28,34,19,20,14,27,25,29,26,25,69,0,0,0,0,0,161,89.78,742,3.308,3.269,,0,7,3,8,7,6,7,57,7,50,76,48.57,4.671,,0,35.8,2.194,,0
2026-05-07 16:25:00,1040,536,244,79.86,,0,0,0,4.226,5.055,0,153,727,384,343,1246,,,27,28,20,25,16,27,26,27,26,24,70,0,0,0,0,0,161,88.69,726,3.307,3.485,0,0,8,6,8,7,4,11,61,9,50,77,42.86,6.114,0,0,26.14,1.885,0,0
2026-05-07 16:26:00,1026,544,240,78.47,,0,0,0,4.137,4.66,0,155,705,374,331,1235,,,27,35,20,24,13,31,24,27,26,20,69,0,0,0,0,0,161,87.87,719,3.351,3.821,,0,11,9,7,10,5,8,56,6,47,75,28.57,4.811,,0,21.02,1.706,,0
2026-05-07 16:27:00,1036,554,237,79.17,,0,0,0,4.214,4.955,0,155,718,380,338,1261,,,23,35,21,23,15,27,22,30,26,21,70,0,0,0,0,0,161,89.92,731,3.285,3.212,,0,10,9,10,11,9,7,65,10,51,86,34.29,4.5,,0,23.86,1.85,,0
2026-05-07 16:28:00,1043,559,245,80.9,,0,0,0,4.235,4.622,0,147,720,393,327,1265,,,25,36,21,22,16,28,20,29,26,23,67,0,0,0,0,0,161,87.87,726,3.28,3.199,,0,9,9,8,13,8,8,61,10,48,82,34.29,4.733,,0,50.57,1.697,,0
2026-05-07 16:29:00,1051,566,246,80.56,,0,0,0,4.307,4.968,0,141,707,384,323,1249,,,25,36,24,18,18,26,20,25,29,28,70,0,0,0,0,0,161,87.87,722,3.263,3.16,,0,10,7,10,10,9,9,61,10,48,79,34.29,4.653,,0,37.5,1.381,,0
2026-05-07 16:30:00,1046,560,247,81.94,,0,0,0,4.307,4.274,0,146,695,381,314,1249,,,24,33,24,27,17,29,21,23,28,29,70,0,0,0,0,0,161,87.33,720,3.284,3.437,0,0,13,8,7,7,7,9,59,9,48,79,37.14,3.831,0,0,28.98,1.404,0,0
2026-05-07 16:31:00,1051,562,249,83.68,,0,0,0,4.383,5.184,0,150,735,402,333,1261,,,25,32,16,28,16,29,23,21,24,27,67,0,0,0,0,0,161,90.46,747,3.336,3.794,,0,12,6,10,7,6,7,65,10,52,83,42.86,4.261,,0,29.55,1.726,,0
2026-05-07 16:32:00,1054,571,249,84.72,,0,0,0,4.409,6.073,0,147,722,390,332,1250,,,25,33,18,27,14,30,22,24,21,31,68,0,0,0,0,0,161,92.1,763,3.262,3.447,,0,9,6,12,6,6,7,59,6,50,78,40,4.333,,0,24.43,2.012,,0
2026-05-07 16:33:00,1072,573,252,84.72,,0,0,0,4.502,5.244,0,142,751,410,341,1273,,,27,35,19,28,15,28,23,24,21,27,68,0,0,0,0,0,161,91.01,758,3.247,3.065,,0,9,6,11,7,6,8,59,9,48,76,31.43,3.654,,0,50,1.927,,0
2026-05-07 16:34:00,1072,576,249,83.68,,0,0,0,4.411,5.76,0,139,736,401,335,1256,,,27,38,21,31,14,24,27,24,20,26,68,0,0,0,0,0,161,91.69,765,3.245,3.252,,0,8,4,10,7,10,5,56,8,47,74,31.43,4.765,,0,45.45,1.49,,0
2026-05-07 16:35:00,1063,578,242,80.56,,0,0,0,4.474,5.071,0,139,735,391,344,1249,,,26,39,24,28,12,24,29,24,21,27,65,0,0,0,0,0,161,89.65,732,3.253,3.393,0,0,10,8,9,10,11,6,49,3,45,72,34.29,3.956,0,0,35.23,1.521,0,0
2026-05-07 16:36:00,1065,576,245,81.25,,0,0,0,4.249,4.227,0,136,712,383,329,1245,,,29,42,27,26,13,23,22,22,21,23,62,0,0,0,0,0,161,88.69,718,3.243,3.422,,0,10,8,11,8,13,7,48,2,46,69,28.57,4.341,,0,23.86,1.545,,0
2026-05-07 16:37:00,1084,569,242,79.86,,0,0,0,4.326,4.97,0,144,749,406,343,1261,,,29,38,28,26,16,25,20,20,24,23,61,0,.59,0,0,0,161,86.38,693,3.262,3.556,,0,10,5,11,9,11,10,55,6,47,76,34.29,4.676,,0,17.05,1.983,,0
2026-05-07 16:38:00,1090,565,240,80.56,,0,0,0,4.223,3.989,0,147,749,406,343,1269,,,29,38,28,31,19,29,22,22,23,23,60,0,.59,0,0,0,161,85.83,700,3.294,3.506,,0,8,5,10,10,10,9,56,8,47,78,28.57,4.56,,0,52.27,2.058,,0
2026-05-07 16:39:00,1098,555,238,79.86,,0,0,0,4.31,5.403,0,143,737,403,334,1250,,,30,37,25,28,21,25,25,23,23,24,65,0,.59,0,0,0,161,88.01,712,3.306,3.309,,0,6,6,10,9,8,11,51,5,46,72,28.57,3.826,,0,48.3,1.964,,0
2026-05-07 16:40:00,1092,558,243,79.51,,0,0,0,4.289,4.273,0,134,725,397,328,1240,,,29,34,25,31,19,25,23,26,25,25,66,0,.59,0,0,0,161,85.01,691,3.314,3.34,0,0,7,7,10,8,6,14,47,6,41,68,37.14,3.842,0,0,37.5,1.599,0,0
2026-05-07 16:41:00,1104,556,238,79.17,,0,0,0,4.39,6.176,0,147,768,437,331,1277,,,30,35,21,30,22,25,27,23,24,27,67,0,0,0,0,0,161,85.97,694,3.366,3.738,,0,7,8,11,12,7,10,53,5,48,73,42.86,4.539,,0,23.86,1.529,,0
2026-05-07 16:42:00,1098,559,232,78.47,,0,0,0,4.353,4.334,0,159,748,429,319,1304,,,26,30,25,30,23,26,21,26,21,28,70,0,0,0,0,0,161,88.69,721,3.294,3.213,,0,9,6,10,13,9,9,53,2,49,69,34.29,5.702,,0,23.86,2.023,,0
2026-05-07 16:43:00,1090,569,238,79.51,,0,0,0,4.373,4.668,0,152,762,423,339,1292,,,29,35,23,29,21,28,22,25,16,25,67,0,0,0,0,0,161,90.04,741,3.271,3.037,,0,8,4,13,9,10,7,57,4,52,71,20,4.206,,0,54.55,2.133,,0
2026-05-07 16:44:00,1082,572,226,75.69,,0,0,0,4.46,5.802,0,154,762,409,353,1283,,,28,38,23,28,16,26,24,23,21,22,69,0,0,0,0,0,161,90.31,732,3.276,3.279,,0,9,8,10,8,7,7,56,8,47,74,28.57,3.7,,0,46.59,1.557,,0
2026-05-07 16:45:00,1077,576,240,78.47,,0,0,0,4.458,4.28,0,138,743,393,350,1248,,,24,36,18,28,19,26,28,23,20,22,70,0,0,0,0,0,161,87.45,716,3.283,3.475,0,0,5,4,9,6,9,7,57,7,50,69,37.14,3.597,0,0,38.64,1.457,0,0
2026-05-07 16:46:00,1081,568,234,77.08,,0,0,0,4.354,5.159,0,136,742,396,346,1229,,,30,35,19,28,19,26,29,21,22,19,68,0,0,0,0,0,161,85.27,699,3.36,3.993,,0,8,4,8,5,11,7,56,9,46,69,42.86,4.594,,0,25,1.616,,0
2026-05-07 16:47:00,1080,569,225,76.04,,0,0,0,4.453,5.582,0,131,725,381,344,1205,,,30,36,18,26,21,24,28,25,23,20,70,0,0,0,0,0,161,86.08,699,3.249,3.427,,0,10,5,7,5,8,9,50,7,43,69,54.29,4.399,,0,27.84,1.994,,0
2026-05-07 16:48:00,1064,584,230,77.78,,0,0,0,4.259,4.178,0,123,709,369,340,1184,,,26,34,22,29,20,20,24,26,26,24,66,0,0,0,0,0,161,87.59,704,3.231,3.408,,0,7,5,8,6,6,7,49,4,45,66,45.71,3.927,,0,62.5,2.155,,0
2026-05-07 16:49:00,1058,591,234,77.43,,0,0,0,4.369,5.432,0,115,691,361,330,1178,,,26,31,24,26,17,25,22,23,26,25,69,0,0,0,0,0,161,87.86,726,3.217,3.193,,0,6,7,5,8,6,8,46,5,40,62,62.86,4.468,,0,51.7,1.538,,0
2026-05-07 16:50:00,1035,594,231,78.47,,0,0,0,4.257,4.574,0,116,675,353,322,1153,,,25,29,23,25,20,26,23,22,27,24,68,0,0,0,0,0,161,85.81,718,3.245,3.537,0,0,5,8,7,9,8,7,52,9,43,67,54.29,4.449,0,0,38.07,1.212,0,0
2026-05-07 16:51:00,1037,578,245,82.64,,0,0,0,4.352,5.664,0,116,681,359,322,1142,,,22,30,23,27,15,23,22,24,24,25,69,0,0,0,0,0,161,83.49,675,3.237,3.409,,0,7,6,8,7,9,7,43,8,35,66,45.71,5.069,,0,33.52,1.413,,0
2026-05-07 16:52:00,1010,589,249,82.29,,0,0,0,4.275,5.021,0,120,664,351,313,1129,,,20,26,22,26,17,21,21,25,22,23,68,0,0,0,0,0,161,86.49,720,3.217,3.298,,0,9,3,8,6,8,10,51,8,43,67,28.57,4.06,,0,31.82,2.236,,0
2026-05-07 16:53:00,992,588,243,81.6,,0,0,0,4.341,5.716,0,112,644,337,307,1111,,,22,30,23,23,14,21,22,23,21,20,67,0,0,0,0,0,161,87.99,733,3.195,3.055,,0,8,5,7,8,7,7,50,8,42,65,25.71,4.974,,0,50,2.468,,0
2026-05-07 16:54:00,992,572,252,85.42,,0,0,0,4.351,5.511,0,125,642,332,310,1125,,,25,28,19,27,17,22,19,24,19,17,67,0,0,0,0,0,161,89.09,751,3.193,3.333,,0,7,6,2,6,7,6,52,7,45,63,22.86,3.525,,0,39.2,1.808,,0
