_time,VEHICLE,HID
2026-04-21 14:30:24.340+0900,BV0141,11091
2026-04-21 14:30:24.422+0900,BV0340,10811
2026-04-21 14:30:24.532+0900,BV0319,10781
2026-04-21 14:30:24.532+0900,BV0319,34
2026-04-21 14:30:24.781+0900,BV0141,11091
2026-04-21 14:30:24.801+0900,BV0370,33
2026-04-21 14:30:24.952+0900,BV0310,34
2026-04-21 14:30:25.232+0900,BV0056,10711
2026-04-21 14:30:25.647+0900,BV0196,10781
2026-04-21 14:30:25.911+0900,BV0059,10831
2026-04-21 14:30:25.931+0900,BV0340,10811
2026-04-21 14:30:26.042+0900,BV0088,11101
2026-04-21 14:30:26.075+0900,BV0005,10641
2026-04-21 14:30:26.332+0900,BV0186,10781
2026-04-21 14:30:26.625+0900,BV0370,10851
2026-04-21 14:30:26.635+0900,BV0081,11121
2026-04-21 14:30:26.682+0900,BV0174,10631
2026-04-21 14:30:26.684+0900,BV0087,10771
2026-04-21 14:30:26.692+0900,BV0172,10641
2026-04-21 14:30:27.049+0900,BV0319,10781
2026-04-21 14:30:27.049+0900,BV0319,34
2026-04-21 14:30:27.388+0900,BV0148,10811
2026-04-21 14:30:27.762+0900,BV0340,10811
2026-04-21 14:30:28.141+0900,BV0309,10631
2026-04-21 14:30:28.285+0900,BV0141,11091
2026-04-21 14:30:28.328+0900,BV0087,10771
2026-04-21 14:30:28.440+0900,BV0172,10641
2026-04-21 14:30:28.497+0900,BV0162,10831
2026-04-21 14:30:28.623+0900,BV0353,10681
2026-04-21 14:30:29.250+0900,BV0353,10681
2026-04-21 14:30:29.278+0900,BV0087,10771
2026-04-21 14:30:29.301+0900,BV0172,10641
2026-04-21 14:30:29.350+0900,BV0141,11091
2026-04-21 14:30:29.629+0900,BV0386,33
2026-04-21 14:30:29.648+0900,BV0349,11041
2026-04-21 14:30:29.689+0900,BV0192,11101
2026-04-21 14:30:29.757+0900,BV0172,10641
2026-04-21 14:30:29.765+0900,BV0087,10771
2026-04-21 14:30:30.179+0900,BV0319,10781
2026-04-21 14:30:30.179+0900,BV0319,34
2026-04-21 14:30:30.180+0900,BV0174,10611
2026-04-21 14:30:30.180+0900,BV0174,3
2026-04-21 14:30:30.763+0900,BV0059,10811
2026-04-21 14:30:31.060+0900,BV0172,10641
2026-04-21 14:30:31.100+0900,BV0087,10771
2026-04-21 14:30:31.209+0900,BV0242,11111
2026-04-21 14:30:31.215+0900,BV0346,10681
2026-04-21 14:30:31.617+0900,BV0204,11091
2026-04-21 14:30:31.657+0900,BV0139,11041
2026-04-21 14:30:31.995+0900,BV0222,11121
2026-04-21 14:30:32.214+0900,BV0126,10611
2026-04-21 14:30:32.479+0900,BV0346,10681
2026-04-21 14:30:32.819+0900,BV0341,3
2026-04-21 14:30:32.988+0900,BV0172,10641
2026-04-21 14:30:33.213+0900,BV0353,10681
2026-04-21 14:30:33.394+0900,BV0174,10641
2026-04-21 14:30:33.428+0900,BV0087,10771
2026-04-21 14:30:33.565+0900,BV0346,10681
2026-04-21 14:30:33.805+0900,BV0309,10611
2026-04-21 14:30:33.805+0900,BV0309,3
2026-04-21 14:30:34.062+0900,BV0119,10721
2026-04-21 14:30:34.181+0900,BV0228,11111
2026-04-21 14:30:34.341+0900,BV0349,11101
2026-04-21 14:30:35.060+0900,BV0162,10811
2026-04-21 14:30:35.356+0900,BV0172,10641
2026-04-21 14:30:35.369+0900,BV0095,3
2026-04-21 14:30:35.440+0900,BV0349,11101
2026-04-21 14:30:35.715+0900,BV0076,11121
2026-04-21 14:30:35.767+0900,BV0119,10681
2026-04-21 14:30:35.910+0900,BV0339,10831
2026-04-21 14:30:35.962+0900,BV0087,10771
2026-04-21 14:30:35.989+0900,BV0349,11101
2026-04-21 14:30:36.195+0900,BV0172,10641
2026-04-21 14:30:36.212+0900,BV0108,10721
2026-04-21 14:30:37.336+0900,BV0319,10781
2026-04-21 14:30:37.336+0900,BV0319,34
2026-04-21 14:30:37.336+0900,BV0149,11091
2026-04-21 14:30:37.421+0900,BV0353,10711
2026-04-21 14:30:37.675+0900,BV0108,10681
2026-04-21 14:30:37.677+0900,BV0056,10611
2026-04-21 14:30:37.842+0900,BV0220,34
2026-04-21 14:30:37.885+0900,BV0227,10811
2026-04-21 14:30:37.890+0900,BV0331,10771
2026-04-21 14:30:38.805+0900,BV0139,11101
2026-04-21 14:30:38.832+0900,BV0227,10811
2026-04-21 14:30:39.285+0900,BV0218,34
2026-04-21 14:30:39.442+0900,BV0362,10641
2026-04-21 14:30:39.692+0900,BV0349,11101
2026-04-21 14:30:39.828+0900,BV0179,33
2026-04-21 14:30:39.929+0900,BV0139,11101
2026-04-21 14:30:39.949+0900,BV0376,11121
2026-04-21 14:30:39.984+0900,BV0130,10651
2026-04-21 14:30:40.195+0900,BV0227,10811
2026-04-21 14:30:40.254+0900,BV0108,10681
2026-04-21 14:30:40.483+0900,BV0310,11091
2026-04-21 14:30:41.439+0900,BV0349,11101
2026-04-21 14:30:42.041+0900,BV0220,10851
2026-04-21 14:30:42.066+0900,BV0227,10811
2026-04-21 14:30:42.206+0900,BV0322,10641
2026-04-21 14:30:42.543+0900,BV0394,10781
2026-04-21 14:30:42.543+0900,BV0394,34
2026-04-21 14:30:42.555+0900,BV0179,33
2026-04-21 14:30:42.824+0900,BV0349,11101
2026-04-21 14:30:43.324+0900,BV0139,11101
2026-04-21 14:30:43.543+0900,BV0115,11121
2026-04-21 14:30:43.986+0900,BV0220,10851
2026-04-21 14:30:44.092+0900,BV0220,10851
2026-04-21 14:30:45.116+0900,BV0181,11082
2026-04-21 14:30:45.394+0900,BV0394,10781
2026-04-21 14:30:45.394+0900,BV0394,34
2026-04-21 14:30:45.419+0900,BV0192,11111
2026-04-21 14:30:46.249+0900,BV0141,11082
2026-04-21 14:30:46.330+0900,BV0341,10681
2026-04-21 14:30:46.541+0900,BV0322,10641
2026-04-21 14:30:46.727+0900,BV0199,10721
2026-04-21 14:30:46.733+0900,BV0189,10641
2026-04-21 14:30:46.850+0900,BV0307,33
2026-04-21 14:30:47.532+0900,BV0220,10851
2026-04-21 14:30:47.846+0900,BV0141,11082
2026-04-21 14:30:47.857+0900,BV0165,11121
2026-04-21 14:30:48.084+0900,BV0220,10851
2026-04-21 14:30:48.416+0900,BV0307,33
2026-04-21 14:30:48.514+0900,BV0199,10721
2026-04-21 14:30:48.863+0900,BV0119,10711
2026-04-21 14:30:49.235+0900,BV0199,10721
2026-04-21 14:30:49.317+0900,BV0220,10851
2026-04-21 14:30:49.671+0900,BV0386,10771
2026-04-21 14:30:49.672+0900,BV0141,11082
2026-04-21 14:30:49.673+0900,BV0386,10771
2026-04-21 14:30:49.693+0900,BV0141,11082
2026-04-21 14:30:49.836+0900,BV0095,10681
2026-04-21 14:30:50.197+0900,BV0189,10641
2026-04-21 14:30:50.497+0900,BV0334,3
2026-04-21 14:30:50.975+0900,BV0141,11082
2026-04-21 14:30:51.132+0900,BV0095,10681
2026-04-21 14:30:51.630+0900,BV0220,10851
2026-04-21 14:30:51.644+0900,BV0386,10771
2026-04-21 14:30:51.682+0900,BV0095,10681
2026-04-21 14:30:51.834+0900,BV0339,10811
2026-04-21 14:30:51.960+0900,BV0113,11121
2026-04-21 14:30:52.349+0900,BV0165,11111
2026-04-21 14:30:52.829+0900,BV0141,11082
2026-04-21 14:30:52.850+0900,BV0137,33
2026-04-21 14:30:53.163+0900,BV0087,10851
2026-04-21 14:30:53.258+0900,BV0119,10631
2026-04-21 14:30:53.408+0900,BV0341,10711
2026-04-21 14:30:53.426+0900,BV0354,10811
2026-04-21 14:30:53.434+0900,BV0199,10721
2026-04-21 14:30:53.943+0900,BV0220,10851
2026-04-21 14:30:54.273+0900,BV0095,10681
2026-04-21 14:30:54.742+0900,BV0199,10721
2026-04-21 14:30:54.773+0900,BV0141,11082
2026-04-21 14:30:54.778+0900,BV0179,10781
2026-04-21 14:30:54.778+0900,BV0179,34
2026-04-21 14:30:54.931+0900,BV0326,11121
2026-04-21 14:30:55.122+0900,BV0170,10811
2026-04-21 14:30:55.359+0900,BV0343,10711
2026-04-21 14:30:55.573+0900,BV0095,10681
2026-04-21 14:30:55.907+0900,BV0005,10651
2026-04-21 14:30:56.333+0900,BV0141,11082
2026-04-21 14:30:56.363+0900,BV0184,34
2026-04-21 14:30:56.987+0900,BV0234,10831
2026-04-21 14:30:56.998+0900,BV0349,11111
2026-04-21 14:30:57.195+0900,BV0120,34
2026-04-21 14:30:57.479+0900,BV0170,10811
2026-04-21 14:30:57.675+0900,BV0170,10811
2026-04-21 14:30:57.689+0900,BV0199,10711
2026-04-21 14:30:57.919+0900,BV0184,34
2026-04-21 14:30:58.292+0900,BV0064,11101
2026-04-21 14:30:58.392+0900,BV0105,10771
2026-04-21 14:30:58.942+0900,BV0224,11082
2026-04-21 14:30:59.407+0900,BV0200,11121
2026-04-21 14:30:59.571+0900,BV0346,10641
2026-04-21 14:31:00.612+0900,BV0139,11111
2026-04-21 14:31:00.691+0900,BV0307,10781
2026-04-21 14:31:00.691+0900,BV0307,34
2026-04-21 14:31:01.312+0900,BV0149,11082
2026-04-21 14:31:01.314+0900,BV0170,10811
2026-04-21 14:31:01.318+0900,BV0334,10681
2026-04-21 14:31:02.881+0900,BV0170,10811
2026-04-21 14:31:02.909+0900,BV0149,11082
2026-04-21 14:31:03.604+0900,BV0345,11121
2026-04-21 14:31:04.261+0900,BV0203,34
2026-04-21 14:31:04.294+0900,BV0159,33
2026-04-21 14:31:04.401+0900,BV0108,10631
2026-04-21 14:31:04.919+0900,BV0092,10811
2026-04-21 14:31:05.174+0900,BV0149,11082
2026-04-21 14:31:05.202+0900,BV0218,10781
2026-04-21 14:31:05.650+0900,BV0149,11082
2026-04-21 14:31:06.426+0900,BV0108,10631
2026-04-21 14:31:06.428+0900,BV0196,11091
2026-04-21 14:31:06.704+0900,BV0092,10811
2026-04-21 14:31:06.776+0900,BV0119,10611
2026-04-21 14:31:06.776+0900,BV0119,3
2026-04-21 14:31:06.787+0900,BV0218,34
2026-04-21 14:31:07.099+0900,BV0159,33
2026-04-21 14:31:07.129+0900,BV0149,11082
2026-04-21 14:31:07.589+0900,BV0234,10811
2026-04-21 14:31:07.780+0900,BV0144,11121
2026-04-21 14:31:07.941+0900,BV0234,10811
2026-04-21 14:31:08.510+0900,BV0092,10811
2026-04-21 14:31:08.604+0900,BV0092,10811
2026-04-21 14:31:09.284+0900,BV0149,11082
2026-04-21 14:31:09.293+0900,BV0112,34
2026-04-21 14:31:09.331+0900,BV0108,10611
2026-04-21 14:31:09.331+0900,BV0108,3
2026-04-21 14:31:09.386+0900,BV0124,33
2026-04-21 14:31:10.442+0900,BV0121,11121
2026-04-21 14:31:10.785+0900,BV0302,34
2026-04-21 14:31:10.992+0900,BV0095,10641
2026-04-21 14:31:11.340+0900,BV0149,11082
2026-04-21 14:31:11.919+0900,BV0124,33
2026-04-21 14:31:12.389+0900,BV0319,11041
2026-04-21 14:31:12.450+0900,BV0092,10811
2026-04-21 14:31:12.744+0900,BV0149,11082
2026-04-21 14:31:12.817+0900,BV0148,10811
2026-04-21 14:31:13.040+0900,BV0073,10711
2026-04-21 14:31:13.044+0900,BV0064,11111
2026-04-21 14:31:13.108+0900,BV0204,11082
2026-04-21 14:31:13.684+0900,BV0092,10811
2026-04-21 14:31:13.730+0900,BV0184,10781
2026-04-21 14:31:14.733+0900,BV0073,10711
2026-04-21 14:31:14.987+0900,BV0234,10811
2026-04-21 14:31:15.133+0900,BV0371,34
2026-04-21 14:31:15.351+0900,BV0310,11082
2026-04-21 14:31:15.397+0900,BV0370,11121
2026-04-21 14:31:15.774+0900,BV0058,33
2026-04-21 14:31:16.500+0900,BV0148,10781
2026-04-21 14:31:16.543+0900,BV0394,11041
2026-04-21 14:31:16.548+0900,BV0073,10711
2026-04-21 14:31:17.299+0900,BV0058,33
2026-04-21 14:31:17.539+0900,BV0324,34
2026-04-21 14:31:17.540+0900,BV0310,11082
2026-04-21 14:31:17.640+0900,BV0363,11101
2026-04-21 14:31:18.573+0900,BV0310,11082
2026-04-21 14:31:18.983+0900,BV0067,10721
2026-04-21 14:31:19.565+0900,BV0243,11121
2026-04-21 14:31:20.021+0900,BV0218,10851
2026-04-21 14:31:20.098+0900,BV0334,10631
2026-04-21 14:31:20.119+0900,BV0375,10721
2026-04-21 14:31:20.584+0900,BV0132,33
2026-04-21 14:31:20.661+0900,BV0067,10721
2026-04-21 14:31:20.944+0900,BV0179,33
2026-04-21 14:31:21.009+0900,BV0394,11101
2026-04-21 14:31:21.044+0900,BV0203,10811
2026-04-21 14:31:21.527+0900,BV0159,10781
2026-04-21 14:31:21.527+0900,BV0159,34
2026-04-21 14:31:21.573+0900,BV0199,3
2026-04-21 14:31:21.573+0900,BV0199,10641
2026-04-21 14:31:21.594+0900,BV0067,10721
2026-04-21 14:31:21.603+0900,BV0391,34
2026-04-21 14:31:22.023+0900,BV0132,33
2026-04-21 14:31:22.157+0900,BV0394,11101
2026-04-21 14:31:22.557+0900,BV0095,10651
2026-04-21 14:31:22.621+0900,BV0394,11101
2026-04-21 14:31:22.626+0900,BV0315,3
2026-04-21 14:31:22.651+0900,BV0088,11121
2026-04-21 14:31:22.667+0900,BV0392,10721
2026-04-21 14:31:23.003+0900,BV0220,11111
2026-04-21 14:31:23.028+0900,BV0159,10781
2026-04-21 14:31:23.028+0900,BV0159,34
2026-04-21 14:31:23.117+0900,BV0334,10611
2026-04-21 14:31:23.117+0900,BV0334,3
2026-04-21 14:31:24.034+0900,BV0203,10781
2026-04-21 14:31:24.052+0900,BV0395,34
2026-04-21 14:31:24.734+0900,BV0311,33
2026-04-21 14:31:24.821+0900,BV0059,11041
2026-04-21 14:31:25.363+0900,BV0311,33
2026-04-21 14:31:25.390+0900,BV0203,10781
2026-04-21 14:31:25.846+0900,BV0067,10721
2026-04-21 14:31:26.024+0900,BV0216,10811
2026-04-21 14:31:26.074+0900,BV0334,10641
2026-04-21 14:31:26.083+0900,BV0218,33
2026-04-21 14:31:26.452+0900,BV0060,34
2026-04-21 14:31:26.474+0900,BV0394,11101
2026-04-21 14:31:26.895+0900,BV0203,34
2026-04-21 14:31:27.192+0900,BV0067,10721
2026-04-21 14:31:27.605+0900,BV0386,34
2026-04-21 14:31:27.863+0900,BV0122,11121
2026-04-21 14:31:27.899+0900,BV0218,33
2026-04-21 14:31:27.909+0900,BV0394,11101
2026-04-21 14:31:28.265+0900,BV0311,33
2026-04-21 14:31:28.384+0900,BV0067,10721
2026-04-21 14:31:28.767+0900,BV0344,34
2026-04-21 14:31:28.839+0900,BV0073,10631
2026-04-21 14:31:29.255+0900,BV0241,10811
2026-04-21 14:31:29.587+0900,BV0206,11082
2026-04-21 14:31:29.640+0900,BV0363,11111
2026-04-21 14:31:30.316+0900,BV0302,10781
2026-04-21 14:31:30.350+0900,BV0340,11082
2026-04-21 14:31:31.011+0900,BV0187,10811
2026-04-21 14:31:31.039+0900,BV0233,3
2026-04-21 14:31:31.039+0900,BV0233,10641
2026-04-21 14:31:31.655+0900,BV0067,10711
2026-04-21 14:31:31.655+0900,BV0302,34
2026-04-21 14:31:31.658+0900,BV0390,34
2026-04-21 14:31:32.186+0900,BV0073,10611
2026-04-21 14:31:32.186+0900,BV0073,3
2026-04-21 14:31:32.210+0900,BV0087,11121
2026-04-21 14:31:32.728+0900,BV0187,10811
2026-04-21 14:31:33.070+0900,BV0324,33
2026-04-21 14:31:33.110+0900,BV0187,10811
2026-04-21 14:31:33.220+0900,BV0233,3
2026-04-21 14:31:33.220+0900,BV0233,10641
2026-04-21 14:31:33.230+0900,BV0233,3
2026-04-21 14:31:33.230+0900,BV0233,10641
2026-04-21 14:31:33.254+0900,BV0112,10831
2026-04-21 14:31:33.444+0900,BV0187,10811
2026-04-21 14:31:33.742+0900,BV0351,33
2026-04-21 14:31:34.048+0900,BV0184,33
2026-04-21 14:31:34.685+0900,BV0392,10711
2026-04-21 14:31:35.117+0900,BV0196,11082
2026-04-21 14:31:35.158+0900,BV0110,10831
2026-04-21 14:31:35.420+0900,BV0351,33
2026-04-21 14:31:35.463+0900,BV0193,11121
2026-04-21 14:31:35.552+0900,BV0391,10811
2026-04-21 14:31:35.645+0900,BV0324,33
2026-04-21 14:31:35.926+0900,BV0184,33
2026-04-21 14:31:36.343+0900,BV0348,34
2026-04-21 14:31:36.352+0900,BV0196,11082
2026-04-21 14:31:36.358+0900,BV0196,11082
2026-04-21 14:31:36.359+0900,BV0187,10811
2026-04-21 14:31:36.472+0900,BV0386,11041
2026-04-21 14:31:36.787+0900,BV0199,10651
2026-04-21 14:31:37.093+0900,BV0112,10811
2026-04-21 14:31:37.113+0900,BV0364,3
2026-04-21 14:31:37.208+0900,BV0058,10771
2026-04-21 14:31:37.357+0900,BV0196,11082
2026-04-21 14:31:37.577+0900,BV0187,10811
2026-04-21 14:31:37.655+0900,BV0112,10811
2026-04-21 14:31:37.921+0900,BV0185,10771
2026-04-21 14:31:38.454+0900,BV0391,10781
2026-04-21 14:31:38.568+0900,BV0137,11121
2026-04-21 14:31:38.840+0900,BV0187,10811
2026-04-21 14:31:38.920+0900,BV0112,10811
2026-04-21 14:31:39.576+0900,BV0196,11082
2026-04-21 14:31:40.391+0900,BV0389,34
2026-04-21 14:31:40.905+0900,BV0110,10811
2026-04-21 14:31:41.310+0900,BV0311,10781
2026-04-21 14:31:41.310+0900,BV0311,34
2026-04-21 14:31:41.317+0900,BV0227,10831
2026-04-21 14:31:41.416+0900,BV0196,11082
2026-04-21 14:31:41.992+0900,BV0133,3
2026-04-21 14:31:42.020+0900,BV0120,10851
2026-04-21 14:31:42.028+0900,BV0197,10641
2026-04-21 14:31:42.100+0900,BV0219,10711
2026-04-21 14:31:42.131+0900,BV0307,11101
2026-04-21 14:31:42.608+0900,BV0386,11101
2026-04-21 14:31:42.653+0900,BV0196,11082
2026-04-21 14:31:43.171+0900,BV0244,11082
2026-04-21 14:31:43.187+0900,BV0311,10781
2026-04-21 14:31:43.187+0900,BV0311,34
2026-04-21 14:31:43.205+0900,BV0104,33
2026-04-21 14:31:43.211+0900,BV0110,10811
2026-04-21 14:31:43.219+0900,BV0395,10811
2026-04-21 14:31:43.222+0900,BV0331,11121
2026-04-21 14:31:43.634+0900,BV0320,33
2026-04-21 14:31:43.962+0900,BV0386,11101
2026-04-21 14:31:44.344+0900,BV0104,10851
2026-04-21 14:31:44.414+0900,BV0203,33
2026-04-21 14:31:44.818+0900,BV0319,11082
2026-04-21 14:31:44.858+0900,BV0001,33
2026-04-21 14:31:44.873+0900,BV0219,10631
2026-04-21 14:31:44.877+0900,BV0375,10611
2026-04-21 14:31:44.897+0900,BV0168,10711
2026-04-21 14:31:45.447+0900,BV0227,10811
2026-04-21 14:31:45.468+0900,BV0162,34
2026-04-21 14:31:46.499+0900,BV0319,11082
2026-04-21 14:31:46.703+0900,BV0079,11121
2026-04-21 14:31:46.922+0900,BV0364,10681
2026-04-21 14:31:46.934+0900,BV0110,10811
2026-04-21 14:31:47.210+0900,BV0227,10811
2026-04-21 14:31:47.217+0900,BV0320,10851
2026-04-21 14:31:47.244+0900,BV0395,10781
2026-04-21 14:31:47.403+0900,BV0319,11082
2026-04-21 14:31:47.629+0900,BV0219,10611
2026-04-21 14:31:47.629+0900,BV0219,3
2026-04-21 14:31:47.726+0900,BV0354,10831
2026-04-21 14:31:48.170+0900,BV0392,10611
2026-04-21 14:31:48.253+0900,BV0364,10681
2026-04-21 14:31:48.543+0900,BV0096,3
2026-04-21 14:31:48.815+0900,BV0159,11041
2026-04-21 14:31:48.899+0900,BV0176,10631
2026-04-21 14:31:49.147+0900,BV0227,10811
2026-04-21 14:31:49.742+0900,BV0146,34
2026-04-21 14:31:49.847+0900,BV0232,11121
2026-04-21 14:31:50.128+0900,BV0390,33
2026-04-21 14:31:50.492+0900,BV0133,10721
2026-04-21 14:31:50.493+0900,BV0348,10811
2026-04-21 14:31:50.714+0900,BV0148,11041
2026-04-21 14:31:50.758+0900,BV0168,10631
2026-04-21 14:31:51.331+0900,BV0364,10681
2026-04-21 14:31:51.675+0900,BV0159,11091
2026-04-21 14:31:51.685+0900,BV0304,10771
2026-04-21 14:31:52.008+0900,BV0302,33
2026-04-21 14:31:52.136+0900,BV0132,10771
2026-04-21 14:31:52.366+0900,BV0368,10721
2026-04-21 14:31:52.396+0900,BV0148,11041
2026-04-21 14:31:52.401+0900,BV0311,10781
2026-04-21 14:31:52.401+0900,BV0311,34
2026-04-21 14:31:53.246+0900,BV0315,10641
2026-04-21 14:31:53.333+0900,BV0348,10781
2026-04-21 14:31:53.584+0900,BV0168,10631
2026-04-21 14:31:53.596+0900,BV0201,34
2026-04-21 14:31:53.936+0900,BV0104,34
2026-04-21 14:31:54.014+0900,BV0368,10681
2026-04-21 14:31:54.069+0900,BV0120,11041
2026-04-21 14:31:54.171+0900,BV0240,33
2026-04-21 14:31:54.190+0900,BV0302,33
2026-04-21 14:31:54.205+0900,BV0152,11121
2026-04-21 14:31:54.310+0900,BV0058,34
2026-04-21 14:31:54.718+0900,BV0315,10641
2026-04-21 14:31:54.780+0900,BV0315,10641
2026-04-21 14:31:55.100+0900,BV0245,34
2026-04-21 14:31:55.325+0900,BV0389,10811
2026-04-21 14:31:55.358+0900,BV0307,11111
2026-04-21 14:31:55.376+0900,BV0227,10811
2026-04-21 14:31:55.844+0900,BV0371,33
2026-04-21 14:31:55.851+0900,BV0133,10711
2026-04-21 14:31:56.204+0900,BV0368,10681
2026-04-21 14:31:56.438+0900,BV0060,10781
2026-04-21 14:31:56.837+0900,BV0354,10811
2026-04-21 14:31:56.895+0900,BV0120,11091
2026-04-21 14:31:57.702+0900,BV0315,10641
2026-04-21 14:31:57.895+0900,BV0239,11121
2026-04-21 14:31:58.009+0900,BV0168,10631
2026-04-21 14:31:58.418+0900,BV0354,10811
2026-04-21 14:31:58.438+0900,BV0354,10811
2026-04-21 14:31:58.730+0900,BV0077,10831
2026-04-21 14:31:58.738+0900,BV0092,11041
2026-04-21 14:31:58.910+0900,BV0354,10811
2026-04-21 14:31:58.934+0900,BV0219,10641
2026-04-21 14:31:58.946+0900,BV0180,10631
2026-04-21 14:31:59.431+0900,BV0180,10631
2026-04-21 14:31:59.769+0900,BV0110,10781
2026-04-21 14:31:59.814+0900,BV0390,10771
2026-04-21 14:31:59.843+0900,BV0315,10641
2026-04-21 14:31:59.927+0900,BV0390,10771
2026-04-21 14:31:59.973+0900,BV0179,11121
2026-04-21 14:32:00.253+0900,BV0176,10611
2026-04-21 14:32:00.253+0900,BV0176,3
2026-04-21 14:32:00.762+0900,BV0239,11111
2026-04-21 14:32:00.763+0900,BV0365,11101
2026-04-21 14:32:00.776+0900,BV0389,10781
2026-04-21 14:32:01.022+0900,BV0110,34
2026-04-21 14:32:01.221+0900,BV0240,10781
2026-04-21 14:32:01.221+0900,BV0240,34
2026-04-21 14:32:01.371+0900,BV0148,11101
2026-04-21 14:32:01.684+0900,BV0077,10811
2026-04-21 14:32:02.331+0900,BV0389,10781
2026-04-21 14:32:02.693+0900,BV0110,34
2026-04-21 14:32:02.702+0900,BV0235,33
2026-04-21 14:32:02.788+0900,BV0148,11101
2026-04-21 14:32:04.036+0900,BV0240,10781
2026-04-21 14:32:04.036+0900,BV0240,34
2026-04-21 14:32:04.154+0900,BV0150,11121
2026-04-21 14:32:04.221+0900,BV0235,33
2026-04-21 14:32:04.941+0900,BV0185,33
2026-04-21 14:32:05.974+0900,BV0157,10641
2026-04-21 14:32:05.992+0900,BV0150,11111
2026-04-21 14:32:06.000+0900,BV0390,10771
2026-04-21 14:32:06.048+0900,BV0391,10811
2026-04-21 14:32:06.319+0900,BV0315,10641
2026-04-21 14:32:07.088+0900,BV0157,10641
2026-04-21 14:32:07.148+0900,BV0201,10811
2026-04-21 14:32:08.127+0900,BV0185,33
2026-04-21 14:32:08.187+0900,BV0116,34
2026-04-21 14:32:08.352+0900,BV0105,11121
2026-04-21 14:32:08.387+0900,BV0001,10771
2026-04-21 14:32:08.506+0900,BV0311,10851
2026-04-21 14:32:09.730+0900,BV0168,10611
2026-04-21 14:32:09.730+0900,BV0168,3
2026-04-21 14:32:09.746+0900,BV0185,10851
2026-04-21 14:32:09.752+0900,BV0158,3
2026-04-21 14:32:09.757+0900,BV0216,11041
2026-04-21 14:32:09.757+0900,BV0315,10651
2026-04-21 14:32:10.921+0900,BV0201,10781
2026-04-21 14:32:12.035+0900,BV0170,11082
2026-04-21 14:32:12.364+0900,BV0180,10611
2026-04-21 14:32:12.364+0900,BV0180,3
2026-04-21 14:32:12.717+0900,BV0367,3
2026-04-21 14:32:13.035+0900,BV0184,11121
2026-04-21 14:32:13.392+0900,BV0208,34
2026-04-21 14:32:13.573+0900,BV0368,10631
2026-04-21 14:32:13.801+0900,BV0159,11082
2026-04-21 14:32:15.339+0900,BV0069,34
2026-04-21 14:32:15.497+0900,BV0365,11111
2026-04-21 14:32:15.888+0900,BV0120,11082
2026-04-21 14:32:15.983+0900,BV0058,33
2026-04-21 14:32:16.625+0900,BV0368,10611
2026-04-21 14:32:16.625+0900,BV0368,3
2026-04-21 14:32:16.661+0900,BV0218,11121
2026-04-21 14:32:17.347+0900,BV0241,10831
2026-04-21 14:32:17.923+0900,BV0120,11082
2026-04-21 14:32:18.122+0900,BV0324,33
2026-04-21 14:32:18.147+0900,BV0180,10641
2026-04-21 14:32:18.468+0900,BV0104,11101
2026-04-21 14:32:18.501+0900,BV0229,10711
2026-04-21 14:32:18.981+0900,BV0148,11111
2026-04-21 14:32:18.991+0900,BV0092,11101
2026-04-21 14:32:18.994+0900,BV0096,10641
2026-04-21 14:32:19.615+0900,BV0324,33
2026-04-21 14:32:19.628+0900,BV0180,10641
2026-04-21 14:32:19.813+0900,BV0180,10641
2026-04-21 14:32:20.243+0900,BV0120,11082
2026-04-21 14:32:20.264+0900,BV0120,11082
2026-04-21 14:32:20.285+0900,BV0093,3
2026-04-21 14:32:20.296+0900,BV0092,11101
2026-04-21 14:32:20.590+0900,BV0216,11101
2026-04-21 14:32:20.828+0900,BV0159,11091
2026-04-21 14:32:20.893+0900,BV0124,11121
2026-04-21 14:32:21.415+0900,BV0125,33
2026-04-21 14:32:21.423+0900,BV0134,33
2026-04-21 14:32:21.427+0900,BV0120,11082
2026-04-21 14:32:21.451+0900,BV0240,10851
2026-04-21 14:32:22.227+0900,BV0216,11101
2026-04-21 14:32:22.512+0900,BV0065,10711
2026-04-21 14:32:22.652+0900,BV0351,10851
2026-04-21 14:32:23.042+0900,BV0134,33
2026-04-21 14:32:23.165+0900,BV0180,10641
2026-04-21 14:32:23.465+0900,BV0355,10811
2026-04-21 14:32:23.607+0900,BV0125,33
2026-04-21 14:32:23.825+0900,BV0120,11082
